mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
152	152	5/8	5/8	3/4	2	1	bII7		d	i		bII7		bII		7					Mm7	1	1	-3, 1, -2, -5		-3	-3	0	3	0.0	0.0	0.3125	0.0
153	153	0	0	3/4	2	1	iv64		d	i		iv64		iv		64					m	1	1	2, 1, -2		1	2	6	13	0.3157894736842105	0.625	1.3125	0.3225806451612903
153	153	5/8	5/8	3/4	2	1	iv7		d	i		iv7		iv		7					mm7	1	1	1, -2, 2, -1		1	1	0	3	0.0	0.0	0.3125	0.0
154	154	0	0	3/4	2	1	V(6)		d	i		V(6)		V			6				M	1	1	3, 7, -1		3	3	0	4	0.0	0.0	1.125	0.0
154	154	1/8	1/8	3/4	2	1	V		d	i		V		V							M	1	1	3, 7, 4		3	3	0	2	0.0	0.0	0.125	0.0
154	154	1/4	1/4	3/4	2	1	i64		d	i		i64		i		64					m	1	1	3, 2, -1		2	3	0	3	0.0	0.0	1.5	0.0
154	154	1/2	1/2	3/4	2	1	i|PAC}		d	i		i		i					PAC	}	m	1	1	2, -1, 3		2	2	0	2	0.0	0.0	0.5	0.0
155	155	0	0	3/4	2	1	V(6)		d	i		V(6)		V			6				M	1	1	3, 7, -1		3	3	0	3	0.0	0.0	0.625	0.0
155	155	1/8	1/8	3/4	2	1	V		d	i		V		V							M	1	1	3, 7, 4		3	3	0	2	0.0	0.0	0.125	0.0
155	155	1/4	1/4	3/4	2	1	i64		d	i		i64		i		64					m	1	1	3, 2, -1		2	3	0	3	0.0	0.0	1.5	0.0
155	155	1/2	1/2	3/4	2	1	i		d	i		i		i							m	1	1	2, -1, 3		2	2	0	1	0.0	0.0	0.25	0.0
156	156	0	0	3/4	2	1	i6{		d	i		i6		i		6				{	m	1	1	-1, 3, 2		2	-1	0	2	0.0	0.0	0.125	0.0
156	156	1/8	1/8	3/4	2	1	#viio6		d	i		#viio6		#vii	o	6					o	1	1	4, 1, 7		7	4	0	2	0.0	0.0	0.125	0.0
156	156	1/4	1/4	3/4	2	1	V(6)		d	i		V(6)		V			6				M	1	1	3, 7, -1		3	3	0	3	0.0	0.0	0.375	0.0
156	156	3/8	3/8	3/4	2	1	V		d	i		V		V							M	1	1	3, 7, 4		3	3	0	2	0.0	0.0	0.125	0.0
156	156	1/2	1/2	3/4	2	1	i		d	i		i		i							m	1	1	2, -1, 3		2	2	0	3	0.0	0.0	0.375	0.0
156	156	5/8	5/8	3/4	2	1	i(9#7)		d	i		i(9#7)		i			9#7				m	1	1	2, -1, 3	4, 7	2	2	0	2	0.0	0.0	0.125	0.0
157	157	0	0	3/4	2	1	V(6)		d	i		V(6)		V			6				M	1	1	3, 7, -1		3	3	0	3	0.0	0.0	0.375	0.0
157	157	1/8	1/8	3/4	2	1	V		d	i		V		V							M	1	1	3, 7, 4		3	3	0	2	0.0	0.0	0.125	0.0
157	157	1/4	1/4	3/4	2	1	i		d	i		i		i							m	1	1	2, -1, 3		2	2	0	3	0.0	0.0	0.375	0.0
157	157	3/8	3/8	3/4	2	1	i(9#7)		d	i		i(9#7)		i			9#7				m	1	1	2, -1, 3	4, 7	2	2	0	2	0.0	0.0	0.125	0.0
157	157	1/2	1/2	3/4	2	1	V(6)		d	i		V(6)		V			6				M	1	1	3, 7, -1		3	3	0	3	0.0	0.0	0.375	0.0
157	157	5/8	5/8	3/4	2	1	V		d	i		V		V							M	1	1	3, 7, 4		3	3	0	2	0.0	0.0	0.125	0.0
158	158	0	0	3/4	2	1	i[ii%7/VII		d	i	i	ii%7/VII		ii	%	7		VII			%7	1	1	2, -1, -4, 0		2	2	0	31	0.0	0.0	2.375	0.0
160	160	0	0	3/4	2	1	V43/VII		d	i	i	V43/VII		V		43		VII			Mm7	1	1	2, -1, 1, 5		1	2	0	31	0.0	0.0	2.375	0.0
162	162	0	0	3/4	2	1	iv43		d	i	i	iv43		iv		43					mm7	1	1	2, -1, 1, -2		1	2	0	16	0.0	0.0	1.25	0.0
163	163	0	0	3/4	2	1	ii%2		d	i	i	ii%2		ii	%	2					%7	1	1	2, 4, 1, -2		4	2	0	16	0.0	0.0	1.25	0.0
164	164	0	0	3/4	2	1	V2(4)		d	i	i	V2(4)		V		2	4				Mm7	1	1	1, 3, 2, 4		3	1	0	16	0.0	0.0	1.25	0.0
165	165	0	0	3/4	2	1	Fr2/iv	V2(b5)	d	i	i	Fr2/iv	Fr	V		2	b5	V/iv			Fr	1	1	1, 3, 7, -3		3	1	1	15	0.0625	0.125	1.125	0.1
166	166	0	0	3/4	2	1	I(+9)]|IAC}		d	i	i	I(+9)		I			+9		IAC	}	M	1	1	2, 6, 3	4	2	2	0	56	0.0	0.0	4.0	0.0
170	170	1/4	1/4	3/4	2	1	i{		d	i		i		i						{	m	1	1	2, -1, 3		2	2	4	7	0.36363636363636365	0.3333333333333333	1.6666666666666667	0.16666666666666666
172	172	1/4	1/4	3/4	2	1	IV		d	i		IV		IV							M	1	1	1, 5, 2		1	1	0	7	0.0	0.0	3.75	0.0
173	173	1/4	1/4	3/4	2	1	i|PC}		d	i		i		i					PC	}	m	1	1	2, -1, 3		2	2	0	6	0.0	0.0	3.0	0.0
