mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	minDistance	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
89	89	3/8	3/8	6/8	2	1	iv6(b6)						F	I		iv6(b6)	iv		6	b6				m	0	0	-5, -6, -2		-2.0	-5.0	1	6	0.14285714285714285	0.0625	0.5	0.1111111111111111
89	89	5/8	5/8	6/8	2	1	iv64(+#5)	-2.47257	6.24463		/		F	I		iv64(+#5)	iv		64	+#5				m	0	0	-1, -2, -5	6	-2.0	-1.0	0	4	0.0	0.0	0.3125	0.0
90	90	0	0	6/8	2	1	V7(b94)}						F	I		V7(b94)	V		7	b94			}	Mm7	0	0	0, -1, 1, -2	-5	0.0	0.0	2	21	0.08695652173913043	0.125	4.625	0.02631578947368421
91	91	0	0	6/8	2	1	V7(b9)						F	I		V7(b9)	V		7	b9				Mm7	0	0	0, 4, 1, -2	-5	0.0	0.0	1	12	0.07692307692307693	0.0625	4.1875	0.014705882352941176
91	91	3/8	3/8	6/8	2	1	V7						F	I		V7	V		7					Mm7	0	0	0, 4, 1, -2		0.0	0.0	2	19	0.09523809523809523	0.125	4.625	0.02631578947368421
92	92	3/8	3/8	6/8	2	1	V7(b9)						F	I		V7(b9)	V		7	b9				Mm7	0	0	0, 4, 1, -2	-5	0.0	0.0	1	7	0.125	0.0625	0.4375	0.125
93	93	0	0	6/8	2	1	V7(b9)						F	I		V7(b9)	V		7	b9				Mm7	0	0	0, 4, 1, -2	-5	0.0	0.0	1	12	0.07692307692307693	0.0625	2.3125	0.02631578947368421
93	93	3/8	3/8	6/8	2	1	V						F	I		V	V							M	0	0	0, 4, 1		0.0	0.0	5	8	0.38461538461538464	0.5	1.25	0.2857142857142857
95	95	0	0	6/8	2	1	bII64{						F	I		bII64	bII		64				{	M	0	0	-5, -6, -2		-6.0	-5.0	2	19	0.09523809523809523	0.125	2.375	0.05
97	97	0	0	6/8	2	1	V7(9)						F	I		V7(9)	V		7	9				Mm7	0	0	0, 4, 1, -2	2	0.0	0.0	8	27	0.22857142857142856	1.375	3.75	0.2682926829268293
102	102	3/8	3/8	6/8	2	1	V7|HC}						F	I		V7	V		7			HC	}	Mm7	0	0	0, 4, 1, -2		0.0	0.0	0	4	0.0	0.0	1.25	0.0
102	102	5/8	5/8	6/8	2	1	V7(9#5)						F	I		V7(9#5)	V		7	9#5				Mm7	0	0	0, 4, 8, -2	2	0.0	0.0	0	2	0.0	0.0	0.25	0.0
103	103	0	0	6/8	2	1	I[I{						F	I	I	I	I						{	M	0	0	-1, 3, 0		-1.0	-1.0	2	5	0.2857142857142857	0.125	1.75	0.06666666666666667
103	103	3/8	3/8	6/8	2	1	IV43					I(6+4)	F	I	I	IV43	IV		43					Mm7	0	0	-1, -4, -2, 2		-2.0	-1.0	1	3	0.25	0.25	0.875	0.2222222222222222
104	104	0	0	6/8	2	1	IM7						F	I	I	IM7	I	M	7					MM7	0	0	-1, 3, 0, 4		-1.0	-1.0	2	5	0.2857142857142857	0.125	1.75	0.06666666666666667
104	104	3/8	3/8	6/8	2	1	IV43	-2.90258	4.74427		/	I(6+4)	F	I	I	IV43	IV		43					Mm7	0	0	-1, -4, -2, 2		-2.0	-1.0	1	2	0.3333333333333333	0.375	0.75	0.3333333333333333
105	105	0	0	6/8	2	1	IM7	1.08763e-13	5.22199	-5.52016	/		F	I	I	IM7	I	M	7					MM7	0	0	-1, 3, 0, 4		-1.0	-1.0	2	6	0.25	0.125	2.5	0.047619047619047616
105	105	3/8	3/8	6/8	2	1	I(4)					V7(4)	F	I	I	I(4)	I			4				M	0	0	-1, -2, 0		-1.0	-1.0	0	3	0.0	0.0	0.875	0.0
105	105	5/8	5/8	6/8	2	1	V+7						F	I	I	V+7	V	+	7					+7	0	0	0, 4, 8, -2		0.0	0.0	0	2	0.0	0.0	0.25	0.0
106	106	0	0	6/8	2	1	I]|IAC}						F	I	I	I	I					IAC	}	M	0	0	-1, 3, 0		-1.0	-1.0	0	10	0.0	0.0	3.125	0.0
107	107	0	0	6/8	2	1	i/iii[i/iii{						F	I	i/iii	i/iii	i				iii		{	m	0	0	3, 0, 4		3.0	3.0	2	5	0.2857142857142857	0.125	1.75	0.06666666666666667
107	107	3/8	3/8	6/8	2	1	iv43/iii	-2.58007	4.83184		/	i(6+4)/iii	F	I	i/iii	iv43/iii	iv		43		iii			mm7	0	0	3, 0, 2, -1		2.0	3.0	0	4	0.0	0.0	1.125	0.0
108	108	0	0	6/8	2	1	i7/iii						F	I	i/iii	i7/iii	i		7		iii			mm7	0	0	3, 0, 4, 1		3.0	3.0	2	5	0.2857142857142857	0.125	1.75	0.06666666666666667
108	108	3/8	3/8	6/8	2	1	iv43/iii	-3.5476	4.89754		/	i(6+4)/iii	F	I	i/iii	iv43/iii	iv		43		iii			mm7	0	0	3, 0, 2, -1		2.0	3.0	0	3	0.0	0.0	1.125	0.0
109	109	0	0	6/8	2	1	i7/iii						F	I	i/iii	i7/iii	i		7		iii			mm7	0	0	3, 0, 4, 1		3.0	3.0	2	6	0.25	0.125	2.5	0.047619047619047616
109	109	3/8	3/8	6/8	2	1	i(4)/iii	-2.68757	4.25252		/	V7(4)/iii	F	I	i/iii	i(4)/iii	i			4	iii			m	0	0	3, 2, 4		3.0	3.0	0	3	0.0	0.0	0.875	0.0
109	109	5/8	5/8	6/8	2	1	V7(6)/iii	-1.39754	4.63929		/		F	I	i/iii	V7(6)/iii	V		7	6	iii			Mm7	0	0	4, 8, 0, 2		4.0	4.0	0	2	0.0	0.0	0.25	0.0
110	110	0	0	6/8	2	1	i/iii]|IAC}	0.107503	4.53179	-6.59519	/		F	I	i/iii	i/iii	i				iii	IAC	}	m	0	0	3, 0, 4		3.0	3.0	2	7	0.2222222222222222	0.25	3.5	0.06666666666666667
111	111	0	0	6/8	2	1	V7/V/V						F	I		V7/V/V	V		7		V/V			Mm7	0	0	2, 6, 3, 0		2.0	2.0	2	6	0.25	0.25	2.75	0.08333333333333333
112	112	0	0	6/8	2	1	V7/V						F	I		V7/V	V		7		V			Mm7	0	0	1, 5, 2, -1		1.0	1.0	0	7	0.0	0.0	3.75	0.0
113	113	0	0	6/8	2	1	V7/V/V						F	I		V7/V/V	V		7		V/V			Mm7	0	0	2, 6, 3, 0		2.0	2.0	2	6	0.25	0.25	2.625	0.08695652173913043
114	114	0	0	6/8	2	1	V7/V						F	I		V7/V	V		7		V			Mm7	0	0	1, 5, 2, -1		1.0	1.0	1	7	0.125	0.125	3.625	0.03333333333333333
115	115	0	0	6/8	2	1	ii7						F	I		ii7	ii		7					mm7	0	0	1, -2, 2, -1		1.0	1.0	2	8	0.2	0.25	4.25	0.05555555555555555
116	116	0	0	6/8	2	1	V7						F	I		V7	V		7					Mm7	0	0	0, 4, 1, -2		0.0	0.0	0	8	0.0	0.0	4.5	0.0
117	117	0	0	6/8	2	1	ii7						F	I		ii7	ii		7					mm7	0	0	1, -2, 2, -1		1.0	1.0	2	8	0.2	0.25	4.125	0.05714285714285714
118	118	0	0	6/8	2	1	V7						F	I		V7	V		7					Mm7	0	0	0, 4, 1, -2		0.0	0.0	3	8	0.2727272727272727	0.375	4.125	0.08333333333333333
119	119	0	0	6/8	2	1	ii65						F	I		ii65	ii		65					mm7	0	0	-2, 2, -1, 1		1.0	-2.0	5	22	0.18518518518518517	0.625	5.75	0.09803921568627451
122	122	0	0	6/8	2	1	viio2(4)					V7(6b2)	F	I		viio2(4)	vii	o	2	4				o7	0	0	-5, 4, 3, -2		4.0	-5.0	0	5	0.0	0.0	2.875	0.0
122	122	5/8	5/8	6/8	2	1	V7(6)	-1.00161	-6		/		F	I		V7(6)	V		7	6				Mm7	0	0	0, 4, 3, -2		0.0	0.0	0	1	0.0	0.0	0.125	0.0
123	123	0	0	6/8	2	1	I						F	I		I	I							M	0	0	-1, 3, 0		-1.0	-1.0	2	5	0.2857142857142857	0.125	1.375	0.08333333333333333
123	123	3/8	3/8	6/8	2	1	viio2(4)	-5.26764	7.37606		/	V7(6b2)	F	I		viio2(4)	vii	o	2	4				o7	0	0	-5, 4, 3, -2		4.0	-5.0	0	5	0.0	0.0	1.875	0.0
124	124	0	0	6/8	2	1	I						F	I		I	I							M	0	0	-1, 3, 0		-1.0	-1.0	2	5	0.2857142857142857	0.125	1.375	0.08333333333333333
124	124	3/8	3/8	6/8	2	1	viio2(4)	-4.22595	8.50267		/	V7(6b2)	F	I		viio2(4)	vii	o	2	4				o7	0	0	-5, 4, 3, -2		4.0	-5.0	0	5	0.0	0.0	1.875	0.0
125	125	0	0	6/8	2	1	I|IAC}	0.860023	8.371		/		F	I		I	I					IAC	}	M	0	0	-1, 3, 0		-1.0	-1.0	0	16	0.0	0.0	4.0	0.0
