mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
36	36	1/4	1/4	2/2	2	1	V		B	I		V		V							M	0	0	6, 10, 7		6	6	0	7	0.0	0.0	3.75	0.0
37	37	0	0	2/2	2	1	I[I		B	I	I	I		I							M	0	0	5, 9, 6		5	5	2	27	0.06896551724137931	0.25	3.75	0.0625
39	39	0	0	2/2	2	1	ii(+4)		B	I	I	ii(+4)		ii			+4				m	0	0	7, 4, 8	6	7	7	3	18	0.14285714285714285	0.375	2.625	0.125
40	40	0	0	2/2	2	1	I(94)	ii7(+4)	B	I	I	I(94)		I			94				M	0	0	5, 4, 6	7	5	5	2	10	0.16666666666666666	0.25	1.25	0.16666666666666666
40	40	1/2	1/2	2/2	2	1	I]		B	I	I	I		I							M	0	0	5, 9, 6		5	5	1	10	0.09090909090909091	0.125	1.375	0.08333333333333333
41	41	0	0	2/2	2	1	V43/V		B	I		V43/V		V		43		V			Mm7	0	0	8, 5, 7, 11		7	8	1	10	0.09090909090909091	0.125	1.375	0.08333333333333333
41	41	1/2	1/2	2/2	2	1	V7(9)|HC}		B	I		V7(9)		V		7	9		HC	}	Mm7	0	0	6, 10, 7, 4	8	6	6	0	7	0.0	0.0	2.0	0.0
42	42	0	0	2/2	2	1	I[I{		B	I	I	I		I						{	M	0	0	5, 9, 6		5	5	6	19	0.24	0.5	2.5	0.16666666666666666
43	43	0	0	2/2	2	1	ii(+4)		B	I	I	ii(+4)		ii			+4				m	0	0	7, 4, 8	6	7	7	3	19	0.13636363636363635	0.375	2.625	0.125
44	44	0	0	2/2	2	1	I(94)	ii7(+4)	B	I	I	I(94)		I			94				M	0	0	5, 4, 6	7	5	5	2	10	0.16666666666666666	0.25	1.25	0.16666666666666666
44	44	1/2	1/2	2/2	2	1	I		B	I	I	I		I							M	0	0	5, 9, 6		5	5	0	11	0.0	0.0	1.5	0.0
45	45	0	0	2/2	2	1	V7(9)]		B	I	I	V7(9)		V		7	9				Mm7	0	0	6, 10, 7, 4	8	6	6	2	10	0.16666666666666666	0.25	1.25	0.16666666666666666
46	46	1/2	1/2	2/2	2	1	iii		B	I		iii		iii							m	0	0	9, 6, 10		9	9	1	17	0.05555555555555555	0.125	2.375	0.05
47	47	1/2	1/2	2/2	2	1	iii7		B	I		iii7		iii		7					mm7	0	0	9, 6, 10, 7		9	9	1	17	0.05555555555555555	0.125	2.375	0.05
49	49	0	0	2/2	2	1	ii7		B	I		ii7		ii		7					mm7	0	0	7, 4, 8, 5		7	7	1	11	0.08333333333333333	0.125	1.375	0.08333333333333333
49	49	1/2	1/2	2/2	2	1	V(64)		B	I		V(64)		V			64				M	0	0	6, 5, 9		6	6	0	11	0.0	0.0	1.5	0.0
50	50	0	0	2/2	2	1	V7(9)		B	I		V7(9)		V		7	9				Mm7	0	0	6, 10, 7, 4	8	6	6	1	11	0.08333333333333333	0.125	1.375	0.08333333333333333
51	51	1/2	1/2	2/2	2	1	iv		B	I		iv		iv							m	0	0	4, 1, 5		4	4	1	17	0.05555555555555555	0.125	2.375	0.05
52	52	1/2	1/2	2/2	2	1	iv7		B	I		iv7		iv		7					mm7	0	0	4, 1, 5, 2		4	4	1	17	0.05555555555555555	0.125	2.375	0.05
54	54	0	0	2/2	2	1	bII		B	I		bII		bII							M	0	0	0, 4, 1		0	0	1	11	0.08333333333333333	0.125	1.375	0.08333333333333333
54	54	1/2	1/2	2/2	2	1	V(64)		B	I		V(64)		V			64				M	0	0	6, 5, 9		6	6	0	11	0.0	0.0	1.5	0.0
55	55	0	0	2/2	2	1	V7(9)		B	I		V7(9)		V		7	9				Mm7	0	0	6, 10, 7, 4	8	6	6	0	10	0.0	0.0	1.5	0.0
55	55	1/2	1/2	2/2	2	1	V7(96)		B	I		V7(96)		V		7	96				Mm7	0	0	6, 10, 9, 4	8	6	6	0	5	0.0	0.0	0.75	0.0
55	55	3/4	3/4	2/2	2	1	V7		B	I		V7		V		7					Mm7	0	0	6, 10, 7, 4		6	6	0	5	0.0	0.0	0.75	0.0
56	56	0	0	2/2	2	1	I[I|PAC}		B	I	I	I		I					PAC	}	M	0	0	5, 9, 6		5	5	0	11	0.0	0.0	1.75	0.0
57	57	0	0	2/2	2	1	V7/IV{		B	I	I	V7/IV		V		7		IV		{	Mm7	0	0	5, 9, 6, 3		5	5	1	20	0.047619047619047616	0.125	2.875	0.041666666666666664
58	58	0	0	2/2	2	1	ii7/IV		B	I	I	ii7/IV		ii		7		IV			mm7	0	0	6, 3, 7, 4		6	6	3	18	0.14285714285714285	0.375	2.625	0.125
59	59	0	0	2/2	2	1	V7/IV		B	I	I	V7/IV		V		7		IV			Mm7	0	0	5, 9, 6, 3		5	5	1	20	0.047619047619047616	0.125	2.875	0.041666666666666664
60	60	0	0	2/2	2	1	ii7/IV		B	I	I	ii7/IV		ii		7		IV			mm7	0	0	6, 3, 7, 4		6	6	5	20	0.2	0.5	2.5	0.16666666666666666
61	61	0	0	2/2	2	1	I		B	I	I	I		I							M	0	0	5, 9, 6		5	5	0	11	0.0	0.0	4.0	0.0
62	62	0	0	2/2	2	1	ii7(9)/IV		B	I	I	ii7(9)/IV		ii		7	9	IV			mm7	0	0	6, 3, 7, 4	8	6	6	1	10	0.09090909090909091	0.125	3.375	0.03571428571428571
62	62	3/4	3/4	2/2	2	1	ii7/IV		B	I	I	ii7/IV		ii		7		IV			mm7	0	0	6, 3, 7, 4		6	6	1	4	0.2	0.125	0.375	0.25
63	63	0	0	2/2	2	1	I		B	I	I	I		I							M	0	0	5, 9, 6		5	5	0	12	0.0	0.0	2.5	0.0
64	64	0	0	2/2	2	1	ii%7(9)/IV		B	I	I	ii%7(9)/IV		ii	%	7	9	IV			%7	0	0	6, 3, 0, 4	8	6	6	1	10	0.09090909090909091	0.125	3.375	0.03571428571428571
64	64	3/4	3/4	2/2	2	1	ii%7/IV		B	I	I	ii%7/IV		ii	%	7		IV			%7	0	0	6, 3, 0, 4		6	6	1	4	0.2	0.125	0.375	0.25
65	65	0	0	2/2	2	1	I]}		B	I	I	I		I						}	M	0	0	5, 9, 6		5	5	0	21	0.0	0.0	3.5	0.0
67	67	1/2	1/2	2/2	2	1	vi{		B	I		vi		vi						{	m	0	0	8, 5, 9		8	8	0	5	0.0	0.0	2.5	0.0
68	68	0	0	2/2	2	1	V7/vi		B	I		V7/vi		V		7		vi			Mm7	0	0	9, 13, 10, 7		9	9	0	7	0.0	0.0	3.5	0.0
68	68	1/2	1/2	2/2	2	1	V43		B	I		V43		V		43					Mm7	0	0	7, 4, 6, 10		6	7	0	7	0.0	0.0	3.5	0.0
69	69	0	0	2/2	2	1	IV64		B	I		IV64		IV		64					M	0	0	5, 4, 8		4	5	0	7	0.0	0.0	7.0	0.0
70	70	0	0	2/2	2	1	bVIIM7	IVM7/IV	B	I		bVIIM7		bVII	M	7					MM7	0	0	3, 7, 4, 8		3	3	0	13	0.0	0.0	7.0	0.0
71	71	0	0	2/2	2	1	I		B	I		I		I							M	0	0	5, 9, 6		5	5	1	5	0.16666666666666666	1.0	5.0	0.16666666666666666
72	72	0	0	2/2	2	1	v		B	I		v		v							m	0	0	6, 3, 7		6	6	0	6	0.0	0.0	6.0	0.0
73	73	0	0	2/2	2	1	I		B	I		I		I							M	0	0	5, 9, 6		5	5	0	6	0.0	0.0	6.0	0.0
74	74	0	0	2/2	2	1	bV		B	I		bV		bV							M	0	0	-1, 3, 0		-1	-1	0	6	0.0	0.0	6.0	0.0
75	75	0	0	2/2	2	1	I}		B	I		I		I						}	M	0	0	5, 9, 6		5	5	0	32	0.0	0.0	20.0	0.0
