@piece: op.54_no.2

@key: C
@meter: 6/8

m1	1	"I @alt i
m1	4	IM7 @alt iM7
m2	1	IVM43
m2	4	V6(6)
m3	1	I(9)
m3	4	IV64(6)
m4	1	ii65
m4	4	IM7
m5	1	vii%65
m5	4	I(6)"
m56	1	IM2
m56	4	ii65
m57	1	vii%43
m57	4	iii(64)
m58	1	vi43
m58	4	II(64)
m59	1	V43
m59	4	I(64)
m60	1	IVM2
m60	4	V43
m61	1	IVM43
m61	4	V43(6)
m62	1	iii2
m62	4	IVM65
m63	1	ii43
m63	4	V(64)
m64	1	IM2
m64	4	ii65
m65	1	vii%43
m65	4	iii(64)
m66	1	vi43
m66	4	II(64)
m67	1	V43
m67	4	I(64)
m68	1	IVM2
m68	4	V43
m69	1	bVI
m69	4	iv7 @alt bII(b9)
m70	1	bVI
m70	4	iv7 @alt bII65(b9)
m71	1	bVI
m71	4	iv7 @alt bII(b9)
m72	1	bVI
m72	4	iv7 @alt bII65(b9)
m73	1	I
m73	4	IVM7
m74	1	I
m74	4	IVM7
m75	1	I
m75	4	IVM7
m76	1	I
m76	4	IVM7
m77	1	I
m77	4	IV
m78	1	I
m78	4	IVM7
m79	1	I
m79	4	IV
m80	1	"I
m80	4	IM7
m81	1	IVM43
m81	4	V6(6)
m82	1	I
m82	4	IM7
m83	1	IVM43
m83	4	V6(6)
m84	1	I"
m85	1	#viio43/vi
m85	4	vi64(6)
m86	1	III
m87	1	IIIM43
m87	4	V7(#9)/III
m88	1	III
m89	1	viio43
m89	4	i64(b6)
m90	1	V
m91	1	VM43
m91	4	V7(9)/V
m92	1	V
m92	4	V43/V
m93	1	V
m93	6	ii43
m94	1	"V
m94	3	V43/V
m94	4	V
m94	6	ii43
m95	1	"V
m95	3	V43/V
m95	4	V
m95	6	ii43
m96	1	V7
m96	3	ii2
m96	4	V7"
m96	6	vii%7
m97	1	I
m97	3	IM2
m97	4	I
m97	6	IM2
m98	1	IVM7
m98	3	vi7
m98	4	IVM7
m98	6	vi7
m99	1	viio
m99	3	vii%2
m99	4	viio
m99	6	vii%2
m100	1	iii7
m100	3	V7
m100	4	iii7
m100	6	V7
m101	1	vi
m101	3	vi2
m101	4	vi
m101	6	vi2
m102	1	ii7
m102	3	IVM7
m102	4	ii
m104	1	V
m104	3	vii%43
m104	4	V
m108	1	I64
m108	4	V(6)
m109	1	I64
m110	1	I
m112	1	IVM43
m112	4	V43(6)
m113	1	iii2
m113	4	IVM65
m114	1	ii43
m114	4	V(64)
m115	1	IM2
m115	4	ii65
m116	1	vii%43
m116	4	iii(64)
m117	1	vi43
m117	4	II(64)
m118	1	V43
m118	4	I(64)
m119	1	IVM2
m119	4	V43
m120	1	IVM43
m120	4	V43(6)
m121	1	iii2
m121	4	IVM65
m122	1	ii43
m122	4	V(64)
m123	1	IM2
m123	4	ii65
m124	1	vii%43
m124	4	iii(64)
m125	1	vi43
m125	4	II(64)
m126	1	V43
m126	4	I(64)
m127	1	IVM2
m127	4	V43
m128	1	IVM43
m128	4	V43(6)
m129	1	iii2
m129	4	IVM65
m130	1	ii43
m130	4	V(64)
m131	1	IM2
m131	4	ii65
m132	1	vii%43
m132	4	iii(64)
m133	1	vi43
m133	4	II(64)
m134	1	V43
m134	4	I(64)
m135	1	IVM2
m135	4	V43
m136	1	bVI
m136	4	iv7 @alt bII(b9)
m137	1	bVI
m137	4	iv7 @alt bII65(b9)
m138	1	bVI
m138	4	iv7 @alt bII(b9)
m139	1	bVI
m139	4	iv7 @alt bII65(b9)
m140	1	I
m140	4	IVM7
m141	1	I
m141	4	IVM7
m142	1	I
m142	4	IVM7
m143	1	I
m143	4	IVM7
m144	1	I
m144	4	IV
m145	1	I
m145	4	IVM7
m146	1	I
m146	4	IV
m147	1	"I
m147	4	IM7
m148	1	IVM43
m148	4	V6(6)
m149	1	I
m149	4	IM7
m150	1	IVM43
m150	4	V6(6)
m151	1	I"
m151	4	IVM43
m152	1	I
m152	4	V7(4)
m153	1	I
m153	4	"I IVM43
m154	1	I
m154	4	V2(4)
m155	1	I"
