mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
119	119	0	0	6/8	2	1		IVM2	C	I		IVM2		IV	M	2					MM7	0	0	4, -1, 3, 0		-1	4
119	119	3/8	3/8	6/8	2	1		V43	C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
120	120	0	0	6/8	2	1		IVM43	C	I		IVM43		IV	M	43					MM7	0	0	0, 4, -1, 3		-1	0
120	120	3/8	3/8	6/8	2	1		V65	C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
121	121	0	0	6/8	2	1		iii2	C	I		iii2		iii		2					mm7	0	0	2, 4, 1, 5		4	2
121	121	3/8	3/8	6/8	2	1		IVM65	C	I		IVM65		IV	M	65					MM7	0	0	3, 0, 4, -1		-1	3
122	122	0	0	6/8	2	1		ii43	C	I		ii43		ii		43					mm7	0	0	3, 0, 2, -1		2	3
122	122	3/8	3/8	6/8	2	1		iii65	C	I		iii65		iii		65					mm7	0	0	1, 5, 2, 4		4	1
123	123	0	0	6/8	2	1		IM2	C	I		IM2		I	M	2					MM7	0	0	5, 0, 4, 1		0	5
123	123	3/8	3/8	6/8	2	1		ii65	C	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
124	124	0	0	6/8	2	1		vii%43	C	I		vii%43		vii	%	43					%7	0	0	-1, 3, 5, 2		5	-1
124	124	3/8	3/8	6/8	2	1		IM65	C	I		IM65		I	M	65					MM7	0	0	4, 1, 5, 0		0	4
125	125	0	0	6/8	2	1		vi43	C	I		vi43		vi		43					mm7	0	0	4, 1, 3, 0		3	4
125	125	3/8	3/8	6/8	2	1		vii%65	C	I		vii%65		vii	%	65					%7	0	0	2, -1, 3, 5		5	2
126	126	0	0	6/8	2	1		V43	C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
126	126	3/8	3/8	6/8	2	1		vi65	C	I		vi65		vi		65					mm7	0	0	0, 4, 1, 3		3	0
127	127	0	0	6/8	2	1		IVM2	C	I		IVM2		IV	M	2					MM7	0	0	4, -1, 3, 0		-1	4
127	127	3/8	3/8	6/8	2	1		V43	C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
128	128	0	0	6/8	2	1		IVM43	C	I		IVM43		IV	M	43					MM7	0	0	0, 4, -1, 3		-1	0
128	128	3/8	3/8	6/8	2	1		V65	C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
129	129	0	0	6/8	2	1		iii2	C	I		iii2		iii		2					mm7	0	0	2, 4, 1, 5		4	2
129	129	3/8	3/8	6/8	2	1		IVM65	C	I		IVM65		IV	M	65					MM7	0	0	3, 0, 4, -1		-1	3
130	130	0	0	6/8	2	1		ii43	C	I		ii43		ii		43					mm7	0	0	3, 0, 2, -1		2	3
130	130	3/8	3/8	6/8	2	1		iii65	C	I		iii65		iii		65					mm7	0	0	1, 5, 2, 4		4	1
131	131	0	0	6/8	2	1		IM2	C	I		IM2		I	M	2					MM7	0	0	5, 0, 4, 1		0	5
131	131	3/8	3/8	6/8	2	1		ii65	C	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
132	132	0	0	6/8	2	1		vii%43	C	I		vii%43		vii	%	43					%7	0	0	-1, 3, 5, 2		5	-1
132	132	3/8	3/8	6/8	2	1		IM65	C	I		IM65		I	M	65					MM7	0	0	4, 1, 5, 0		0	4
133	133	0	0	6/8	2	1		vi43	C	I		vi43		vi		43					mm7	0	0	4, 1, 3, 0		3	4
133	133	3/8	3/8	6/8	2	1		vii%65	C	I		vii%65		vii	%	65					%7	0	0	2, -1, 3, 5		5	2
134	134	0	0	6/8	2	1		V43	C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
134	134	3/8	3/8	6/8	2	1		vi65	C	I		vi65		vi		65					mm7	0	0	0, 4, 1, 3		3	0
135	135	0	0	6/8	2	1		IVM2	C	I		IVM2		IV	M	2					MM7	0	0	4, -1, 3, 0		-1	4
135	135	3/8	3/8	6/8	2	1		V43}	C	I		V43		V		43				}	Mm7	0	0	2, -1, 1, 5		1	2
135	135	1/2	1/2	6/8	2	1		bVI6{	C	I		bVI6		bVI		6				{	M	0	0	0, -3, -4		-4	0
136	136	0	0	6/8	2	1		bVI	C	I		bVI		bVI							M	0	0	-4, 0, -3		-4	-4
136	136	3/8	3/8	6/8	2	1		iv7	C	I		iv7		iv		7					mm7	0	0	-1, -4, 0, -3		-1	-1
137	137	0	0	6/8	2	1		bVI	C	I		bVI		bVI							M	0	0	-4, 0, -3		-4	-4
137	137	3/8	3/8	6/8	2	1		iv7	C	I		iv7		iv		7					mm7	0	0	-1, -4, 0, -3		-1	-1
138	138	0	0	6/8	2	1		bVI	C	I		bVI		bVI							M	0	0	-4, 0, -3		-4	-4
138	138	3/8	3/8	6/8	2	1		iv7	C	I		iv7		iv		7					mm7	0	0	-1, -4, 0, -3		-1	-1
139	139	0	0	6/8	2	1		bVI	C	I		bVI		bVI							M	0	0	-4, 0, -3		-4	-4
139	139	3/8	3/8	6/8	2	1		iv7	C	I		iv7		iv		7					mm7	0	0	-1, -4, 0, -3		-1	-1
140	140	0	0	6/8	2	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
140	140	3/8	3/8	6/8	2	1		IVM7	C	I		IVM7		IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
141	141	0	0	6/8	2	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
141	141	3/8	3/8	6/8	2	1		IVM7	C	I		IVM7		IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
142	142	0	0	6/8	2	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
142	142	3/8	3/8	6/8	2	1		IVM7	C	I		IVM7		IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
143	143	0	0	6/8	2	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
143	143	3/8	3/8	6/8	2	1		IVM7	C	I		IVM7		IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
144	144	0	0	6/8	2	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
144	144	3/8	3/8	6/8	2	1		IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
145	145	0	0	6/8	2	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
145	145	3/8	3/8	6/8	2	1		IVM7	C	I		IVM7		IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
146	146	0	0	6/8	2	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
146	146	3/8	3/8	6/8	2	1		IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
147	147	0	0	6/8	2	1		I[I}{	C	I	I	I		I						}{	M	0	0	0, 4, 1		0	0
147	147	3/8	3/8	6/8	2	1		IM7	C	I	I	IM7		I	M	7					MM7	0	0	0, 4, 1, 5		0	0
148	148	0	0	6/8	2	1		IVM43	C	I	I	IVM43		IV	M	43					MM7	0	0	0, 4, -1, 3		-1	0
148	148	3/8	3/8	6/8	2	1		V6	C	I	I	V6		V		6					M	0	0	5, 2, 1		1	5
149	149	0	0	6/8	2	1		I	C	I	I	I		I							M	0	0	0, 4, 1		0	0
149	149	3/8	3/8	6/8	2	1		IM7	C	I	I	IM7		I	M	7					MM7	0	0	0, 4, 1, 5		0	0
150	150	0	0	6/8	2	1		IVM43	C	I	I	IVM43		IV	M	43					MM7	0	0	0, 4, -1, 3		-1	0
150	150	3/8	3/8	6/8	2	1		V6	C	I	I	V6		V		6					M	0	0	5, 2, 1		1	5
151	151	0	0	6/8	2	1		I]	C	I	I	I		I							M	0	0	0, 4, 1		0	0
151	151	3/8	3/8	6/8	2	1		IVM43	C	I		IVM43		IV	M	43					MM7	0	0	0, 4, -1, 3		-1	0
152	152	0	0	6/8	2	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
152	152	3/8	3/8	6/8	2	1		V7(4)	C	I		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
153	153	0	0	6/8	2	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
153	153	3/8	3/8	6/8	2	1		I[IVM43	C	I	I	IVM43		IV	M	43					MM7	0	0	0, 4, -1, 3		-1	0
154	154	0	0	6/8	2	1		I	C	I	I	I		I							M	0	0	0, 4, 1		0	0
154	154	3/8	3/8	6/8	2	1		V2(4)	C	I	I	V2(4)		V		2	4				Mm7	0	0	-1, 1, 0, 2		1	-1
155	155	0	0	6/8	2	1		I]}	C	I	I	I		I						}	M	0	0	0, 4, 1		0	0
