mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	slur	decrescendo_hairpin	crescendo_hairpin
27	25	100	100	0.0	3/4	3/4	Spanner	4/4	1	1	0										11
27	25	100	100	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	248		articAccentAbove		47		11
27	25	201/2	201/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	249						11
27	25	97	97	2.0	0	0	Chord	4/4	1	2	1/2		1/2	1	250				48		11
27	25	99	99	1.0	1/2	1/2	Chord	4/4	1	2	1/4		1/4	1	251						11
27	25	97	97	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	252				49		
27	25	98	98	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	253				49		
27	25	99	99	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	254						
28	26	101	101	0.0	0	0	Spanner	4/4	1	1	0										
28	26	101	101	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	255				50		
28	26	102	102	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	256				50		
28	26	103	103	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	257						
28	26	104	104	0.0	3/4	3/4	Dynamic	4/4	1	1	0					f					
28	26	104	104	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	258		articAccentAbove		51		
28	26	101	101	2.0	0	0	Chord	4/4	1	2	1/2		1/2	1	259				52		
28	26	103	103	1.0	1/2	1/2	Chord	4/4	1	2	1/4		1/4	1	260						
28	26	101	101	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	261						
28	26	203/2	203/2	0.0	1/8	1/8	Spanner	4/4	2	1	0									10	
28	26	102	102	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	262					10	
28	26	205/2	205/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	263					10	
28	26	103	103	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	264					10	
28	26	104	104	0.0	3/4	3/4	Spanner	4/4	2	1	0										
28	26	101	101	0.5	0	0	Chord	4/4	2	2	1/8		1/8	1	265				53		
28	26	203/2	203/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8		1/8	1	266				53		
28	26	102	102	1.0	1/4	1/4	Chord	4/4	2	2	1/4		1/4	1	267				53		
28	26	103	103	1.0	1/2	1/2	Chord	4/4	2	2	1/4		1/4	1	268						
29	27	105	105	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	269				51		
29	27	106	106	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	270				51		
29	27	107	107	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	271				51		
29	27	108	108	0.0	3/4	3/4	Spanner	4/4	1	1	0								51		12
29	27	108	108	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	272				51, 54		12
29	27	106	106	1.0	1/4	1/4	Chord	4/4	1	2	1/4		1/4	1	273		articAccentBelow				12
29	27	107	107	1.0	1/2	1/2	Chord	4/4	1	2	1/4		1/4	1	274						12
29	27	108	108	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	275		articAccentAbove				
30	28	109	109	0.0	0	0	Spanner	4/4	1	1	0								51		
30	28	109	109	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	276				51		
30	28	110	110	0.0	1/4	1/4	Spanner	4/4	1	1	0								51	11	
30	28	110	110	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	277				51	11	
30	28	111	111	0.0	1/2	1/2	Spanner	4/4	1	1	0										
30	28	111	111	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	278						
30	28	112	112	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	279		articAccentAbove				
30	28	109	109	1.0	0	0	Chord	4/4	1	2	1/4		1/4	1	280						
30	28	110	110	1.0	1/4	1/4	Chord	4/4	1	2	1/4		1/4	1	281						
30	28	111	111	1.0	1/2	1/2	Chord	4/4	1	2	1/4		1/4	1	282						
30	28	109	109	2.0	0	0	Chord	4/4	1	3	1/2		1/2	1	283						
30	28	109	109	1.5	0	0	Chord	4/4	2	1	3/8		1/4	3/2	284						
30	28	221/2	221/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	285						
30	28	111	111	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	286						
31	29	113	113	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	287				55		
31	29	114	114	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	288				55		
31	29	115	115	0.0	1/2	1/2	Spanner	4/4	1	1	0										13
31	29	115	115	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	289						13
31	29	116	116	0.0	3/4	3/4	Spanner	4/4	1	1	0										
31	29	116	116	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	290		articAccentAbove		56		
31	29	233/2	233/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	291						
31	29	113	113	2.0	0	0	Chord	4/4	1	2	1/2		1/2	1	292				57		
31	29	115	115	1.0	1/2	1/2	Chord	4/4	1	2	1/4		1/4	1	293						
31	29	113	113	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	294				58		
31	29	114	114	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	295				58		
31	29	115	115	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	296						
32	30	117	117	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	297				59		
32	30	118	118	0.0	1/4	1/4	Spanner	4/4	1	1	0								59	12	
32	30	118	118	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	298				59	12	
32	30	119	119	0.0	1/2	1/2	Spanner	4/4	1	1	0										
32	30	119	119	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	299						
32	30	117	117	2.0	0	0	Chord	4/4	1	2	1/2		1/2	1	300				60		
32	30	119	119	1.0	1/2	1/2	Chord	4/4	1	2	1/4		1/4	1	301						
32	30	117	117	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	302						
32	30	118	118	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	303						
32	30	237/2	237/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	304						
32	30	119	119	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	305						
32	30	120	120	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	306						
32	30	117	117	0.5	0	0	Chord	4/4	2	2	1/8		1/8	1	307				61		
32	30	235/2	235/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8		1/8	1	308				61		
32	30	118	118	1.0	1/4	1/4	Chord	4/4	2	2	1/4		1/4	1	309				61		
32	30	119	119	1.0	1/2	1/2	Chord	4/4	2	2	1/4		1/4	1	310						
33	31	122	122	0.0	1/4	1/4	StaffText	4/4	1	1	0							"<font size=""9""/><font face=""Times New Roman""/><i>ben ten.</i>"			
33	31	122	122	0.0	1/4	1/4	Dynamic	4/4	1	1	0					other-dynamics					
33	31	122	122	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	311				62		
33	31	123	123	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	312				62		
33	31	124	124	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	313				62		
33	31	122	122	3.0	1/4	1/4	Chord	4/4	1	2	3/4		1/2	3/2	314						
33	31	121	121	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	315				63		
33	31	243/2	243/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	316						
33	31	122	122	3.0	1/4	1/4	Chord	4/4	2	1	3/4		1/2	3/2	317						
34	32	125	125	0.0	0	0	StaffText	4/4	1	1	0							"<font size=""9""/><font face=""Times New Roman""/><i>ritard.</i>"	62		
34	32	125	125	0.0	0	0	Chord	4/4	1	1	0	acciaccatura	1/8	1	318				62		
34	32	125	125	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	319				62		
34	32	251/2	251/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	320						
34	32	126	126	2.0	1/4	1/4	Chord	4/4	1	1	1/2		1/2	1	321						
34	32	127	127	0.0	1/2	1/2	Dynamic	4/4	1	1	0					p					
34	32	126	126	0.5	1/4	1/4	Chord	4/4	1	2	1/8		1/8	1	322				64		
34	32	253/2	253/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8		1/8	1	323				64		
34	32	127	127	1.0	1/2	1/2	Chord	4/4	1	2	1/4		1/4	1	324						
34	32	125	125	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	325						
34	32	126	126	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	326				65		
34	32	127	127	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	327						
34	32	126	126	2.0	1/4	1/4	Chord	4/4	2	2	1/2		1/2	1	328						
