mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin	pedal	Pedal_<sym>keyboardPedalPed</sym>
38	38	111	111	0.0	0	0	Spanner	3/4	1	1	0																	
38	38	111	111	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	244									35				
38	38	113	113	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	245									35				
38	38	112	112	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	246													
38	38	113	113	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	247													
38	38	111	111	0.0	0	0	Spanner	3/4	2	1	0																8	8
38	38	111	111	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	248												8	8
38	38	112	112	0.0	1/4	1/4	StaffText	3/4	2	1	0							"<font size=""9""/><font face=""Times New Roman""/><i>a tempo</i>"									8	8
38	38	112	112	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	249												8	8
38	38	113	113	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	250												8	8
39	39	114	114	0.0	0	0	Chord	3/4	1	1	0	acciaccatura	1/8	1	251									35				
39	39	114	114	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	252									35				
39	39	231/2	231/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	253									35				
39	39	116	116	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	254									35				
39	39	115	115	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	255													
39	39	116	116	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	256													
39	39	114	114	0.0	0	0	Spanner	3/4	2	1	0																	
39	39	114	114	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	257													
39	39	115	115	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	258													
39	39	116	116	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	259													
40	40	117	117	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	260									35				
40	40	119	119	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	261									35				
40	40	118	118	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	262													
40	40	119	119	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	263													
40	40	117	117	0.0	0	0	Spanner	3/4	2	1	0																9	9
40	40	117	117	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	264												9	9
40	40	118	118	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	265												9	9
40	40	119	119	0.0	1/2	1/2	StaffText	3/4	2	1	0							"<font size=""10""/><font face=""Times New Roman""/><i>cresc.</i>"									9	9
40	40	119	119	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	266												9	9
41	41	120	120	3.0	0	0	Chord	3/4	1	1	3/4		1/2	3/2	267													
41	41	121	121	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	268													
41	41	122	122	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	269													
41	41	120	120	0.0	0	0	Spanner	3/4	2	1	0																	
41	41	120	120	0.0	0	0	Spanner	3/4	2	1	0																10	10
41	41	120	120	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	270												10	10
41	41	121	121	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	271												10	10
41	41	122	122	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	272												10	10
42	42	123	123	0.0	0	0	Dynamic	3/4	1	1	0					f												
42	42	123	123	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	273									36				
42	42	125	125	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	274									36				
42	42	124	124	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	275													
42	42	125	125	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	276													
42	42	123	123	0.0	0	0	Spanner	3/4	2	1	0																	
42	42	123	123	0.0	0	0	Spanner	3/4	2	1	0																11	11
42	42	123	123	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	277												11	11
42	42	124	124	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	278												11	11
42	42	125	125	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	279												11	11
43	43	126	126	0.0	0	0	Chord	3/4	1	1	0	acciaccatura	1/8	1	280									36				
43	43	126	126	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	281									36				
43	43	255/2	255/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	282									36				
43	43	128	128	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	283									36				
43	43	127	127	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	284													
43	43	128	128	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	285													
43	43	126	126	0.0	0	0	Spanner	3/4	2	1	0																	
43	43	126	126	0.0	0	0	Spanner	3/4	2	1	0																12	12
43	43	126	126	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	286												12	12
43	43	127	127	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	287												12	12
43	43	128	128	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	288												12	12
44	44	129	129	0.0	0	0	Spanner	3/4	1	1	0													36	2			
44	44	129	129	3.0	0	0	Chord	3/4	1	1	3/4		1/2	3/2	289									36	2			
44	44	129	129	0.0	0	0	Spanner	3/4	2	1	0																	
44	44	129	129	0.0	0	0	Spanner	3/4	2	1	0																13	13
44	44	129	129	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	290												13	13
44	44	130	130	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	291												13	13
44	44	131	131	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	292												13	13
45	45	132	132	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	293									36	2			
45	45	267/2	267/2	0.0	3/8	3/8	Dynamic	3/4	1	1	0					p								36				
45	45	267/2	267/2	0.0	3/8	3/8	Spanner	3/4	1	1	0													36				
45	45	267/2	267/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	294		articStaccatoBelow							36				
45	45	134	134	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	295		articStaccatoBelow							36				
45	45	269/2	269/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	296		articStaccatoBelow											
45	45	132	132	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	297												13	13
45	45	133	133	0.0	1/4	1/4	Spanner	3/4	2	1	0																	
45	45	133	133	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	298													
46	46	135	135	0.0	0	0	Chord	3/4	1	1	0	acciaccatura	1/8	1	299													
46	46	135	135	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	300		articAccentBelow							37				
46	46	136	136	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	301		articStaccatoBelow							37				
46	46	273/2	273/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	302		articStaccatoBelow							37				
46	46	137	137	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	303									37				
46	46	135	135	0.0	0	0	Spanner	3/4	2	1	0																14	14
46	46	135	135	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	304												14	14
46	46	136	136	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	305												14	14
47	47	138	138	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	306									37				
47	47	139	139	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	307		articStaccatoBelow							37				
47	47	279/2	279/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	308		articStaccatoBelow							37				
47	47	140	140	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	309		articStaccatoBelow							37				
47	47	281/2	281/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	310		articStaccatoBelow											
47	47	138	138	0.0	0	0	Spanner	3/4	2	1	0																	
47	47	138	138	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	311													
47	47	139	139	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	312													
48	48	141	141	0.0	0	0	Chord	3/4	1	1	0	acciaccatura	1/8	1	313													
48	48	141	141	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	314		articAccentBelow							38				
48	48	142	142	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	315		articStaccatoBelow							38				
48	48	285/2	285/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	316		articStaccatoBelow							38				
48	48	143	143	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	317									38				
48	48	141	141	0.0	0	0	Spanner	3/4	2	1	0																15	15
48	48	141	141	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	318												15	15
48	48	142	142	0.0	1/4	1/4	StaffText	3/4	2	1	0							"<font size=""10""/><font face=""Times New Roman""/><i>ri     -      tar    -    -dan   --   do</i>"									15	15
48	48	142	142	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	319												15	15
48	48	143	143	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	320												15	15
49	49	144	144	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	321									38				
49	49	145	145	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	322		articStaccatoBelow							38				
49	49	291/2	291/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	323		articStaccatoBelow							38				
49	49	146	146	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	324		articStaccatoBelow							38				
49	49	293/2	293/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	325		articStaccatoBelow							38				
49	49	144	144	0.0	0	0	Spanner	3/4	2	1	0																	
49	49	144	144	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	326													
50	50	147	147	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	327									38				
50	50	148	148	0.0	1/4	1/4	Spanner	3/4	1	1	0													38		4		
50	50	148	148	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	328		articStaccatoAbove							38		4		
50	50	297/2	297/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	329		articStaccatoAbove							38		4		
50	50	149	149	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	330											4		
50	50	148	148	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	331											4		
50	50	149	149	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	332											4		
50	50	147	147	0.0	0	0	Spanner	3/4	2	1	0																16	16
50	50	147	147	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	333												16	16
50	50	148	148	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	334												16	16
50	50	149	149	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	335												16	16
51	51	150	150	0.0	0	0	Spanner	3/4	1	1	0																	
51	51	150	150	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	336													
51	51	151	151	0.0	1/4	1/4	Spanner	3/4	1	1	0														3			
51	51	151	151	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	337		articStaccatoAbove								3			
51	51	303/2	303/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	338		articStaccatoAbove								3			
51	51	152	152	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	339		articStaccatoAbove								3			
51	51	305/2	305/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	340		articStaccatoAbove								3			
51	51	151	151	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	341										3			
51	51	150	150	0.0	0	0	Spanner	3/4	2	1	0																	
51	51	150	150	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	342													
51	51	151	151	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	343													
52	52	153	153	0.0	0	0	StaffText	3/4	1	1	0							"<font size=""12""/><font face=""Times New Roman""/><b>Lento</b>"										
52	52	153	153	0.0	0	0	Spanner	3/4	1	1	0																	
52	52	153	153	0.0	0	0	Chord	3/4	1	1	0	acciaccatura	1/8	1	344													
52	52	153	153	3.0	0	0	Chord	3/4	1	1	3/4		1/2	3/2	345									39				
52	52	153	153	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	346									40				
53	53	156	156	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	347													
53	53	156	156	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	348													
