mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin	pedal	Pedal_<sym>keyboardPedalPed</sym>
132	126	1507/4	1507/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1234													
132	126	377	377	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1235													
132	126	378	378	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1236									63				
132	126	376	376	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	1237													
132	126	377	377	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	1238													
132	126	378	378	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	1239													
132	126	376	376	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	1240													
132	126	378	378	0.25	1/2	1/2	Chord	3/4	2	1	1/16	1/16	1	1241									64				
132	126	1513/4	1513/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16	1/16	1	1242													
132	126	757/2	757/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16	1/16	1	1243													
132	126	1515/4	1515/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16	1/16	1	1244													
132	126	376	376	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	1245													
133	127	379	379	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	1246									63				
133	127	380	380	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1247													
133	127	381	381	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1248													
133	127	763/2	763/2	0.16666666666666666	5/8	5/8	Chord	3/4	1	1	1/24	1/16	2/3	1249													
133	127	1145/3	1145/3	0.16666666666666666	2/3	2/3	Chord	3/4	1	1	1/24	1/16	2/3	1250													
133	127	2291/6	2291/6	0.16666666666666666	17/24	17/24	Chord	3/4	1	1	1/24	1/16	2/3	1251													
133	127	379	379	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	1252													
133	127	380	380	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	1253													
133	127	379	379	0.25	0	0	Chord	3/4	2	1	1/16	1/16	1	1254									65				
133	127	1517/4	1517/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16	1/16	1	1255													
133	127	759/2	759/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16	1/16	1	1256													
133	127	1519/4	1519/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	1257													
133	127	380	380	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1258													
133	127	379	379	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	1259													
134	128	382	382	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	1260		articAccentBelow											
134	128	384	384	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1261													
134	128	769/2	769/2	0.16666666666666666	5/8	5/8	Chord	3/4	1	1	1/24	1/16	2/3	1262													
134	128	1154/3	1154/3	0.16666666666666666	2/3	2/3	Chord	3/4	1	1	1/24	1/16	2/3	1263													
134	128	2309/6	2309/6	0.16666666666666666	17/24	17/24	Chord	3/4	1	1	1/24	1/16	2/3	1264													
134	128	1529/4	1529/4	0.0	1/16	1/16	Spanner	3/4	2	1	0															19	19
134	128	1529/4	1529/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16	1/16	1	1265									66			19	19
134	128	765/2	765/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16	1/16	1	1266									66			19	19
134	128	1531/4	1531/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	1267									66			19	19
134	128	383	383	0.25	1/4	1/4	Chord	3/4	2	1	1/16	1/16	1	1268									66			19	19
134	128	1533/4	1533/4	0.0	5/16	5/16	Spanner	3/4	2	1	0												66				
134	128	1533/4	1533/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16	1/16	1	1269									66				
134	128	767/2	767/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16	1/16	1	1270									66				
134	128	1535/4	1535/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	1271													
135	129	385	385	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	1272		articAccentBelow											
135	129	387	387	0.0	1/2	1/2	Spanner	3/4	1	1	0														20		
135	129	387	387	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	1273									67		20		
135	129	1549/4	1549/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	1274											20		
135	129	775/2	775/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	1275											20		
135	129	1551/4	1551/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	1276											20		
135	129	1541/4	1541/4	0.0	1/16	1/16	Spanner	3/4	2	1	0															20	20
135	129	1541/4	1541/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16	1/16	1	1277									68			20	20
135	129	771/2	771/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16	1/16	1	1278									68			20	20
135	129	1543/4	1543/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	1279									68			20	20
135	129	386	386	0.25	1/4	1/4	Chord	3/4	2	1	1/16	1/16	1	1280									68			20	20
135	129	1545/4	1545/4	0.0	5/16	5/16	Spanner	3/4	2	1	0												68				
135	129	1545/4	1545/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16	1/16	1	1281									68				
135	129	773/2	773/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16	1/16	1	1282									68				
135	129	1547/4	1547/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	1283													
136	130	388	388	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	1284									69		20		
136	130	1553/4	1553/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	1285											20		
136	130	777/2	777/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	1286											20		
136	130	1555/4	1555/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1287											20		
136	130	389	389	0.0	1/4	1/4	Spanner	3/4	1	1	0																
136	130	389	389	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1288													
136	130	390	390	0.0	1/2	1/2	Spanner	3/4	1	1	0													16			
136	130	390	390	0.75	1/2	1/2	Chord	3/4	1	1	3/16	1/8	3/2	1289										16			
136	130	1563/4	1563/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	1290										16			
136	130	388	388	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	1291										16			
136	130	389	389	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	1292										16			
136	130	390	390	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	1293										16			
136	130	388	388	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	1294													
136	130	390	390	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1295													
136	130	388	388	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	1296													
136	130	389	389	0.25	1/4	1/4	Chord	3/4	2	2	1/16	1/16	1	1297													
136	130	1557/4	1557/4	0.25	5/16	5/16	Chord	3/4	2	2	1/16	1/16	1	1298													
136	130	779/2	779/2	0.25	3/8	3/8	Chord	3/4	2	2	1/16	1/16	1	1299													
136	130	1559/4	1559/4	0.25	7/16	7/16	Chord	3/4	2	2	1/16	1/16	1	1300													
136	130	390	390	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	1301													
137	131	391	391	0.0	0	0	Dynamic	3/4	1	1	0				pp												
137	131	391	391	0.0	0	0	Spanner	3/4	1	1	0																
137	131	391	391	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	1302													
137	131	393	393	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	1303													
137	131	1180/3	1180/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	1304													
137	131	1181/3	1181/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	1305													
137	131	391	391	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	1306													
137	131	783/2	783/2	0.0	1/8	1/8	StaffText	3/4	2	1	0						una corda										
137	131	783/2	783/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	1307													
137	131	392	392	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	1308													
137	131	785/2	785/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1309													
137	131	393	393	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1310													
137	131	787/2	787/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1311													
138	132	394	394	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	1312													
138	132	1183/3	1183/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	1313													
138	132	1184/3	1184/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	1314													
138	132	395	395	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1315													
138	132	396	396	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	1316													
138	132	1189/3	1189/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	1317													
138	132	1190/3	1190/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	1318													
138	132	394	394	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	1319													
138	132	394	394	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	1320													
138	132	789/2	789/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	1321													
138	132	395	395	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	1322													
138	132	791/2	791/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1323													
138	132	396	396	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1324													
138	132	793/2	793/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1325													
139	133	397	397	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	1326													
139	133	1192/3	1192/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	1327													
139	133	1193/3	1193/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	1328													
139	133	398	398	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1329													
139	133	399	399	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	1330													
139	133	1198/3	1198/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	1331													
139	133	1199/3	1199/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	1332													
139	133	397	397	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	1333													
139	133	397	397	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	1334													
139	133	795/2	795/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	1335													
139	133	398	398	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	1336													
139	133	797/2	797/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1337													
139	133	399	399	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1338													
139	133	799/2	799/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1339													
140	134	400	400	0.0	0	0	StaffText	3/4	1	1	0						tre corde										
140	134	400	400	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	1340													
140	134	1201/3	1201/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	1341													
140	134	1202/3	1202/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	1342													
140	134	401	401	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	1343													
140	134	1204/3	1204/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	1344													
140	134	1205/3	1205/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	1345													
140	134	402	402	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	1346													
140	134	1207/3	1207/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	1347													
140	134	1208/3	1208/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	1348													
140	134	400	400	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	1349		articStaccatoAbove											
140	134	801/2	801/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	1350		articStaccatoAbove											
140	134	401	401	0.0	1/4	1/4	Spanner	3/4	2	1	0															21	21
140	134	401	401	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1351		articAccentAbove										21	21
140	134	402	402	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1352												21	21
141	135	403	403	0.0	0	0	StaffText	3/4	1	1	0						"<font size=""10""/><font face=""Times New Roman""/><i>cresc.</i>"										
141	135	403	403	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	1353													
141	135	1210/3	1210/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	1354													
141	135	1211/3	1211/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	1355													
141	135	404	404	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	1356													
141	135	1213/3	1213/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	1357													
141	135	1214/3	1214/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	1358													
141	135	405	405	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	1359													
141	135	1216/3	1216/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	1360													
141	135	1217/3	1217/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	1361													
141	135	403	403	0.0	0	0	Spanner	3/4	2	1	0																
141	135	403	403	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	1362		articStaccatoAbove											
141	135	807/2	807/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	1363		articStaccatoAbove											
141	135	404	404	0.0	1/4	1/4	Spanner	3/4	2	1	0															22	22
141	135	404	404	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1364		articAccentAbove										22	22
141	135	405	405	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1365												22	22
142	136	406	406	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	1366													
142	136	1219/3	1219/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	1367													
142	136	1220/3	1220/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	1368													
142	136	407	407	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	1369													
142	136	1222/3	1222/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	1370													
142	136	1223/3	1223/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	1371													
142	136	408	408	0.0	1/2	1/2	StaffText	3/4	1	1	0						"<font size=""10""/><font face=""Times New Roman""/><i>più cresc.</i>"										
142	136	408	408	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	1372													
142	136	1225/3	1225/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	1373													
142	136	1226/3	1226/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	1374													
142	136	406	406	0.0	0	0	Spanner	3/4	2	1	0																
142	136	406	406	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	1375		articStaccatoAbove											
142	136	813/2	813/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	1376		articStaccatoAbove											
142	136	407	407	0.0	1/4	1/4	Spanner	3/4	2	1	0															23	23
142	136	407	407	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1377		articAccentAbove										23	23
142	136	408	408	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1378												23	23
143	137	409	409	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	1379													
143	137	1228/3	1228/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	1380													
143	137	1229/3	1229/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	1381													
143	137	410	410	0.0	1/4	1/4	Spanner	3/4	1	1	0														21		
143	137	410	410	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	1382											21		
143	137	1231/3	1231/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	1383											21		
143	137	1232/3	1232/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	1384											21		
143	137	411	411	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	1385											21		
143	137	1234/3	1234/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	1386											21		
143	137	1235/3	1235/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	1387											21		
143	137	409	409	0.0	0	0	Spanner	3/4	2	1	0																
143	137	409	409	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1388		articAccentBelow											
143	137	410	410	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1389		articAccentBelow											
143	137	411	411	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1390		articAccentAbove											
144	138	412	412	0.0	0	0	Dynamic	3/4	1	1	0				f												
144	138	412	412	0.0	0	0	Spanner	3/4	1	1	0																
144	138	412	412	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	1391													
144	138	1237/3	1237/3	0.0	1/12	1/12	Spanner	3/4	1	1	0														22		
144	138	1237/3	1237/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	1392											22		
144	138	1238/3	1238/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	1393											22		
144	138	413	413	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	1394											22		
144	138	1240/3	1240/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	1395											22		
144	138	1241/3	1241/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	1396											22		
144	138	414	414	0.0	1/2	1/2	Dynamic	3/4	1	1	0				ff												
144	138	414	414	0.0	1/2	1/2	Spanner	3/4	1	1	0																
144	138	414	414	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	1397													
144	138	1243/3	1243/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	1398													
144	138	1244/3	1244/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	1399													
144	138	412	412	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1400													
144	138	413	413	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1401													
144	138	414	414	0.6666666666666666	1/2	1/2	Chord	3/4	2	1	1/6	1/4	2/3	1402													
144	138	1244/3	1244/3	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12	1/8	2/3	1403													
145	139	415	415	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	1404													
145	139	1246/3	1246/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	1405													
145	139	1247/3	1247/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	1406													
145	139	416	416	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	1407													
145	139	1249/3	1249/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	1408													
145	139	1250/3	1250/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	1409													
145	139	417	417	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	1410													
145	139	1252/3	1252/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	1411													
145	139	1253/3	1253/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	1412													
145	139	415	415	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1413		articAccentBelow											
145	139	416	416	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1414													
145	139	417	417	0.6666666666666666	1/2	1/2	Chord	3/4	2	1	1/6	1/4	2/3	1415													
145	139	1253/3	1253/3	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12	1/8	2/3	1416													
146	140	418	418	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	1417													
146	140	1255/3	1255/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	1418													
146	140	1256/3	1256/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	1419													
146	140	419	419	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	1420													
146	140	1258/3	1258/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	1421													
146	140	1259/3	1259/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	1422													
146	140	420	420	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	1423													
146	140	1261/3	1261/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	1424													
146	140	1262/3	1262/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	1425													
146	140	418	418	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1426		articAccentAbove											
146	140	419	419	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1427													
146	140	420	420	0.6666666666666666	1/2	1/2	Chord	3/4	2	1	1/6	1/4	2/3	1428													
146	140	1262/3	1262/3	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12	1/8	2/3	1429													
147	141	421	421	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	1430													
147	141	1264/3	1264/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	1431													
147	141	1265/3	1265/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	1432													
147	141	422	422	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	1433													
147	141	1267/3	1267/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	1434													
147	141	1268/3	1268/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	1435													
147	141	423	423	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	1436													
147	141	1270/3	1270/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	1437													
147	141	1271/3	1271/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	1438													
147	141	421	421	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	1439		articAccentAbove											
147	141	843/2	843/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	1440		articAccentAbove											
147	141	422	422	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	1441		articAccentAbove											
147	141	845/2	845/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1442		articAccentAbove											
147	141	423	423	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1443		articAccentAbove											
147	141	847/2	847/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1444		articAccentAbove											
148	142	424	424	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	1445													
148	142	1273/3	1273/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	1446													
148	142	1274/3	1274/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	1447													
148	142	425	425	0.0	1/4	1/4	StaffText	3/4	1	1	0						"<font size=""10""/><font face=""Times New Roman""/><i>poco dim. e molto  rit.</i>"										
148	142	425	425	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	1448													
148	142	1276/3	1276/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	1449													
148	142	1277/3	1277/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	1450													
148	142	426	426	0.75	1/2	1/2	Chord	3/4	1	1	3/16	1/8	3/2	1451													
148	142	1707/4	1707/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	1452													
148	142	424	424	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1453		articAccentAbove											
148	142	425	425	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1454													
148	142	426	426	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1455													
149	143	427	427	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	1456		articAccentBelow											
149	143	429	429	0.75	1/2	1/2	Chord	3/4	1	1	3/16	1/8	3/2	1457													
149	143	1719/4	1719/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	1458													
149	143	427	427	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1459													
149	143	428	428	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1460													
149	143	429	429	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1461													
150	144	430	430	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	1462		articAccentBelow											
150	144	430	430	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1463													
150	144	431	431	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1464													
151	144	432	432	0.0	0	1/2	StaffText	3/4	1	1	0						"<font size=""13""/><font face=""Times New Roman""/><b>Adagio</b>"										
151	144	432	432	0.0	0	1/2	Dynamic	3/4	1	1	0				p												
151	144	432	432	0.0	0	1/2	Tempo	3/4	1	1	0							𝅘𝅥=40	40.0	𝅘𝅥	40.0	0.0					
151	144	432	432	0.0	0	1/2	Spanner	3/4	1	1	0														23		
151	144	432	432	0.3333333333333333	0	1/2	Chord	3/4	1	1	1/12	1/8	2/3	1465											23		
151	144	1297/3	1297/3	0.3333333333333333	1/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	1466											23		
151	144	1298/3	1298/3	0.3333333333333333	1/6	2/3	Chord	3/4	1	1	1/12	1/8	2/3	1467											23		
151	144	432	432	1.0	0	1/2	Chord	3/4	1	2	1/4	1/4	1	1468											23		
151	144	432	432	1.0	0	1/2	Chord	3/4	2	1	1/4	1/4	1	1469													
152	145	433	433	0.0	0	0	Spanner	3/4	1	1	0																
152	145	433	433	0.0	0	0	Spanner	3/4	1	1	0													17			
