mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	slur	pedal	Pedal_<sym>keyboardPedalPed</sym>	decrescendo_hairpin	crescendo_hairpin
32	31	249/2	249/2	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	246							4	
32	31	243/2	243/2	0.0	0	0	Spanner	4/4	2	1	0												
33	32	251/2	251/2	0.0	0	0	Spanner	4/4	1	1	0												
33	32	253/2	253/2	0.0	1/4	1/4	StaffText	4/4	1	1	0							"<font size=""11""/><font face=""Times New Roman""/><i>cresc.</i>"					
33	32	253/2	253/2	1.5	1/4	1/4	Chord	4/4	1	1	3/8		1/4	3/2	247								
33	32	128	128	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	248								
33	32	257/2	257/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	249								
33	32	129	129	0.0	7/8	7/8	Spanner	4/4	1	1	0												3
33	32	129	129	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	250								3
34	33	259/2	259/2	0.75	0	0	Chord	4/4	1	1	3/16		1/8	3/2	251								3
34	33	521/4	521/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	252								3
34	33	261/2	261/2	0.0	1/4	1/4	Spanner	4/4	1	1	0												
34	33	261/2	261/2	2.0	1/4	1/4	Chord	4/4	1	1	1/2		1/2	1	253		articAccentBelow		43				
34	33	265/2	265/2	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	254								
35	34	269/2	269/2	1.5	1/4	1/4	Chord	4/4	1	1	3/8		1/4	3/2	255								
35	34	136	136	0.0	5/8	5/8	StaffText	4/4	1	1	0							"<i><font size=""11""/><font face=""Times New Roman""/>più cresc.</i>"					
35	34	136	136	0.0	5/8	5/8	Spanner	4/4	1	1	0												4
35	34	136	136	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	256								4
35	34	273/2	273/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	257								4
35	34	137	137	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	258								4
36	35	275/2	275/2	0.0	0	0	Spanner	4/4	1	1	0												
36	35	275/2	275/2	0.0	0	0	Spanner	4/4	1	1	0												5
36	35	275/2	275/2	0.75	0	0	Chord	4/4	1	1	3/16		1/8	3/2	259								5
36	35	553/4	553/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	260								5
36	35	277/2	277/2	0.0	1/4	1/4	Dynamic	4/4	1	1	0					f							
36	35	277/2	277/2	0.0	1/4	1/4	Spanner	4/4	1	1	0												
36	35	277/2	277/2	2.0	1/4	1/4	Chord	4/4	1	1	1/2		1/2	1	261		articAccentAbove		44				
36	35	281/2	281/2	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	262								
37	36	285/2	285/2	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	263				45				
37	36	287/2	287/2	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	264		articAccentAbove		46				
38	37	291/2	291/2	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	265								
38	37	295/2	295/2	0.0	1/2	1/2	Spanner	3/4	1	1	0												6
38	37	295/2	295/2	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	266				47				6
39	38	297/2	297/2	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	267								6
39	38	301/2	301/2	0.0	1/2	1/2	Spanner	4/4	1	1	0												
39	38	303/2	303/2	0.0	3/4	3/4	Dynamic	4/4	1	1	0					pp							
39	38	303/2	303/2	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	268				48				
40	39	305/2	305/2	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	269								
40	39	309/2	309/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	270				49				
40	39	155	155	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	271		articTenutoAbove		49				
40	39	311/2	311/2	0.0	3/4	3/4	StaffText	4/4	1	1	0							dolce	49				
40	39	311/2	311/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	272		articTenutoAbove		49				
40	39	156	156	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	273		articTenutoAbove		49				
40	39	305/2	305/2	4.0	0	0	Chord	4/4	1	2	1		1	1	274								
40	39	311/2	311/2	1.0	3/4	3/4	Chord	4/4	1	3	1/4		1/4	1	275								
41	40	313/2	313/2	0.0	0	0	StaffText	4/4	1	1	0							"<i><font size=""9""/><font face=""Times New Roman""/>poco a poco a tempo</i>"	49				
41	40	313/2	313/2	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	276				49				
41	40	317/2	317/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	277				49				
41	40	159	159	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	278				49				
41	40	319/2	319/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	279				49				
41	40	160	160	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	280				49				
41	40	313/2	313/2	2.0	0	0	Chord	4/4	1	2	1/2		1/2	1	281								
41	40	317/2	317/2	2.0	1/2	1/2	Chord	4/4	1	2	1/2		1/2	1	282								
41	40	313/2	313/2	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	283				50				
41	40	315/2	315/2	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	284				50				
41	40	317/2	317/2	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	285				51				
42	41	321/2	321/2	0.0	0	0	Spanner	4/4	1	1	0								49				7
42	41	321/2	321/2	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	286				49				7
42	41	161	161	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	287				49				7
42	41	323/2	323/2	1.5	1/4	1/4	Chord	4/4	1	1	3/8		1/4	3/2	288								7
42	41	163	163	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	289				52				7
42	41	327/2	327/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	290				52				7
42	41	164	164	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	291				52				7
42	41	321/2	321/2	4.0	0	0	Chord	4/4	1	2	1		1	1	292								7
42	41	321/2	321/2	3.0	0	0	Chord	4/4	2	1	3/4		1/2	3/2	293				53				
42	41	327/2	327/2	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	294								
43	42	329/2	329/2	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	295				52				7
43	42	333/2	333/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	296				52				7
43	42	167	167	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	297				52				7
43	42	335/2	335/2	0.0	3/4	3/4	Spanner	4/4	1	1	0								52				
43	42	335/2	335/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	298				52				
43	42	168	168	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	299				52				
43	42	329/2	329/2	2.0	0	0	Chord	4/4	1	2	1/2		1/2	1	300								
43	42	333/2	333/2	2.0	1/2	1/2	Chord	4/4	1	2	1/2		1/2	1	301								
43	42	329/2	329/2	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	302								
43	42	333/2	333/2	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	303								
43	42	329/2	329/2	1.0	0	0	Chord	4/4	2	2	1/4		1/4	1	304				54				
43	42	331/2	331/2	1.0	1/4	1/4	Chord	4/4	2	2	1/4		1/4	1	305				54				
43	42	333/2	333/2	2.0	1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	306								
44	43	337/2	337/2	3.0	0	0	Chord	4/4	1	1	3/4		1/2	3/2	307				52				
44	43	337/2	337/2	0.75	0	0	Chord	4/4	1	2	3/16		1/8	3/2	308								
44	43	677/4	677/4	0.25	3/16	3/16	Chord	4/4	1	2	1/16		1/16	1	309								
44	43	339/2	339/2	2.0	1/4	1/4	Chord	4/4	1	2	1/2		1/2	1	310								
44	43	337/2	337/2	0.0	0	0	Spanner	4/4	2	1	0									6	6		
44	43	337/2	337/2	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	311					6	6		
44	43	341/2	341/2	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	312					6	6		
44	43	171	171	0.0	5/8	5/8	Spanner	4/4	2	1	0												
44	43	337/2	337/2	2.0	0	0	Chord	4/4	2	2	1/2		1/2	1	313								
44	43	341/2	341/2	0.5	1/2	1/2	Chord	4/4	2	2	1/8		1/8	1	314								
44	43	171	171	0.5	5/8	5/8	Chord	4/4	2	2	1/8		1/8	1	315				55				
44	43	343/2	343/2	0.5	3/4	3/4	Chord	4/4	2	2	1/8		1/8	1	316				55				
44	43	172	172	0.5	7/8	7/8	Chord	4/4	2	2	1/8		1/8	1	317				55				
45	44	345/2	345/2	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	318				56				
45	44	349/2	349/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	319				56				
45	44	175	175	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	320				56				
45	44	351/2	351/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	321				56				
45	44	176	176	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	322				56				
45	44	345/2	345/2	1.0	0	0	Chord	4/4	1	2	1/4		1/4	1	323								
45	44	347/2	347/2	1.0	1/4	1/4	Chord	4/4	1	2	1/4		1/4	1	324								
45	44	349/2	349/2	1.0	1/2	1/2	Chord	4/4	1	2	1/4		1/4	1	325								
45	44	351/2	351/2	1.0	3/4	3/4	Chord	4/4	1	2	1/4		1/4	1	326								
45	44	345/2	345/2	4.0	0	0	Chord	4/4	2	1	1		1	1	327								
46	45	353/2	353/2	0.75	0	0	Chord	4/4	1	1	3/16		1/8	3/2	328				56				
46	45	709/4	709/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	329				56				
46	45	355/2	355/2	1.5	1/4	1/4	Chord	4/4	1	1	3/8		1/4	3/2	330								
46	45	179	179	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	331				57				
46	45	359/2	359/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	332				57				
46	45	180	180	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	333				57				
46	45	353/2	353/2	4.0	0	0	Chord	4/4	2	1	1		1	1	334								
47	46	361/2	361/2	0.0	0	0	Spanner	4/4	1	1	0								57				8
47	46	361/2	361/2	0.75	0	0	Chord	4/4	1	1	3/16		1/8	3/2	335				57				8
47	46	725/4	725/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	336				57				8
47	46	363/2	363/2	1.5	1/4	1/4	Chord	4/4	1	1	3/8		1/4	3/2	337								8
47	46	183	183	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	338				58				8
47	46	367/2	367/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	339				58				8
47	46	184	184	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	340				58				8
47	46	367/2	367/2	1.0	3/4	3/4	Chord	4/4	1	2	1/4		1/4	1	341								8
47	46	361/2	361/2	3.0	0	0	Chord	4/4	2	1	3/4		1/2	3/2	342								
47	46	367/2	367/2	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	343								
48	47	369/2	369/2	0.0	0	0	Dynamic	4/4	1	1	0					f			58				
48	47	369/2	369/2	0.0	0	0	Spanner	4/4	1	1	0								58				
48	47	369/2	369/2	0.75	0	0	Chord	4/4	1	1	3/16		1/8	3/2	344				58				
48	47	741/4	741/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	345				58				
48	47	371/2	371/2	1.5	1/4	1/4	Chord	4/4	1	1	3/8		1/4	3/2	346								
48	47	187	187	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	347				59				
48	47	375/2	375/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	348				59				
48	47	188	188	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	349				59				
48	47	369/2	369/2	4.0	0	0	Chord	4/4	2	1	1		1	1	350								
49	48	377/2	377/2	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	351				59				
49	48	189	189	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	352				59				
49	48	379/2	379/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	353				59				
49	48	190	190	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	354				59				
49	48	381/2	381/2	0.0	1/2	1/2	Spanner	4/4	1	1	0								59			5	
49	48	381/2	381/2	1.5	1/2	1/2	Chord	4/4	1	1	3/8		1/4	3/2	355				59			5	
49	48	192	192	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	356				59			5	
49	48	377/2	377/2	2.0	0	0	Chord	4/4	1	2	1/2		1/2	1	357							5	
49	48	381/2	381/2	1.0	1/2	1/2	Chord	4/4	1	2	1/4		1/4	1	358							5	
49	48	383/2	383/2	1.0	3/4	3/4	Chord	4/4	1	2	1/4		1/4	1	359							5	
49	48	377/2	377/2	0.0	0	0	Spanner	4/4	2	1	0									7	7		
49	48	377/2	377/2	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	360					7	7		
49	48	381/2	381/2	0.0	1/2	1/2	Spanner	4/4	2	1	0												
49	48	381/2	381/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	361								
49	48	191	191	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	362								
49	48	383/2	383/2	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	363								
49	48	377/2	377/2	4.0	0	0	Chord	4/4	2	2	1		1	1	364								
50	49	385/2	385/2	0.0	0	0	Spanner	4/4	1	1	0								59				
50	49	385/2	385/2	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	365				59				
50	49	387/2	387/2	2.0	1/4	1/4	Chord	4/4	1	1	1/2		1/2	1	366								
50	49	385/2	385/2	3.0	0	0	Chord	4/4	1	2	3/4		1/2	3/2	367								
50	49	385/2	385/2	3.0	0	0	Chord	4/4	2	1	3/4		1/2	3/2	368								
50	49	385/2	385/2	3.0	0	0	Chord	4/4	2	2	3/4		1/2	3/2	369								
51	50	393/2	393/2	0.0	0	0	StaffText	4/4	1	1	0							"<font size=""11""/><font face=""Times New Roman""/><b>Più  mosso</b>"					
51	50	393/2	393/2	0.0	0	0	Dynamic	4/4	1	1	0					pp							
51	50	393/2	393/2	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	370								
51	50	397/2	397/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	371								
51	50	393/2	393/2	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	372				60				
51	50	397/2	397/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	373				60				
51	50	199	199	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	374				60				
51	50	399/2	399/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	375				60				
51	50	200	200	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	376				60				
52	51	401/2	401/2	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	377				61				
52	51	405/2	405/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	378				61				
52	51	203	203	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	379				61				
52	51	407/2	407/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	380				61				
52	51	204	204	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	381								
52	51	401/2	401/2	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	382				60				
52	51	403/2	403/2	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	383				60				
52	51	405/2	405/2	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	384				60				
52	51	407/2	407/2	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	385								
53	52	409/2	409/2	4.0	0	0	Chord	4/4	1	1	1		1	1	386								
53	52	409/2	409/2	1.0	0	0	Chord	4/4	1	2	1/4		1/4	1	387				62				
53	52	411/2	411/2	1.0	1/4	1/4	Chord	4/4	1	2	1/4		1/4	1	388				62				
53	52	413/2	413/2	1.0	1/2	1/2	Chord	4/4	1	2	1/4		1/4	1	389				62				
53	52	415/2	415/2	1.0	3/4	3/4	Chord	4/4	1	2	1/4		1/4	1	390								
53	52	409/2	409/2	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	391				63				
53	52	413/2	413/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	392				63				
53	52	207	207	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	393				63				
53	52	415/2	415/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	394				63				
53	52	208	208	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	395				63				
54	53	417/2	417/2	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	396				64				
54	53	421/2	421/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	397				64				
54	53	211	211	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	398				64				
54	53	423/2	423/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	399				64				
54	53	212	212	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	400								
54	53	417/2	417/2	4.0	0	0	Chord	4/4	1	2	1		1	1	401								
54	53	417/2	417/2	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	402				63				
54	53	419/2	419/2	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	403				63				
54	53	421/2	421/2	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	404				63				
54	53	423/2	423/2	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	405								
55	54	425/2	425/2	0.0	0	0	Spanner	4/4	1	1	0											6	
55	54	425/2	425/2	4.0	0	0	Chord	4/4	1	1	1		1	1	406							6	
55	54	431/2	431/2	0.0	3/4	3/4	Spanner	4/4	1	1	0												
55	54	425/2	425/2	1.0	0	0	Chord	4/4	1	2	1/4		1/4	1	407				65				
55	54	427/2	427/2	1.0	1/4	1/4	Chord	4/4	1	2	1/4		1/4	1	408				65				
55	54	429/2	429/2	1.0	1/2	1/2	Chord	4/4	1	2	1/4		1/4	1	409				65				
55	54	431/2	431/2	1.0	3/4	3/4	Chord	4/4	1	2	1/4		1/4	1	410								
55	54	425/2	425/2	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	411				66				
55	54	429/2	429/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	412				66				
55	54	215	215	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	413				66				
55	54	431/2	431/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	414				66				
55	54	216	216	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	415								
56	55	435/2	435/2	0.0	1/4	1/4	Dynamic	4/4	1	1	0					pp							
56	55	435/2	435/2	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	416				67				
56	55	437/2	437/2	0.0	1/2	1/2	StaffText	4/4	1	1	0							"<i><font size=""9""/><font face=""Times New Roman""/>stretto poco a poco</i>"	67				
56	55	437/2	437/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	417				67				
56	55	219	219	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	418				67				
56	55	439/2	439/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	419				67				
56	55	220	220	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	420								
56	55	435/2	435/2	3.0	1/4	1/4	Chord	4/4	1	2	3/4		1/2	3/2	421								
56	55	435/2	435/2	3.0	1/4	1/4	Chord	4/4	2	1	3/4		1/2	3/2	422				68				
57	56	221	221	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	423				69				
57	56	443/2	443/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	424				69				
57	56	223	223	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	425				70				
57	56	447/2	447/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	426				70				
57	56	441/2	441/2	0.0	0	0	Spanner	4/4	2	1	0									8	8		
57	56	441/2	441/2	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	427					8	8		
57	56	222	222	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	428					8	8		
57	56	445/2	445/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	429					8	8		
57	56	224	224	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	430					8	8		
58	57	451/2	451/2	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	431				71				
58	57	453/2	453/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	432				71				
58	57	227	227	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	433				71				
58	57	455/2	455/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	434				71				
58	57	228	228	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	435								
58	57	451/2	451/2	3.0	1/4	1/4	Chord	4/4	1	2	3/4		1/2	3/2	436								
58	57	449/2	449/2	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	437					8	8		
58	57	225	225	0.0	1/8	1/8	Spanner	4/4	2	1	0												
58	57	451/2	451/2	3.0	1/4	1/4	Chord	4/4	2	1	3/4		1/2	3/2	438				72				
59	58	229	229	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	439				73				
59	58	459/2	459/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	440				73				
59	58	231	231	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	441				74				
59	58	463/2	463/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	442				74				
59	58	457/2	457/2	0.0	0	0	Spanner	4/4	2	1	0									9	9		
59	58	457/2	457/2	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	443					9	9		
59	58	230	230	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	444					9	9		
59	58	461/2	461/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	445					9	9		
59	58	232	232	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	446					9	9		
60	59	467/2	467/2	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	447				75				
60	59	469/2	469/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	448				75				
60	59	235	235	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	449				75				
60	59	471/2	471/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	450				75				
60	59	236	236	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	451								
60	59	467/2	467/2	3.0	1/4	1/4	Chord	4/4	1	2	3/4		1/2	3/2	452								
60	59	465/2	465/2	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	453					9	9		
60	59	233	233	0.0	1/8	1/8	Spanner	4/4	2	1	0												
60	59	467/2	467/2	3.0	1/4	1/4	Chord	4/4	2	1	3/4		1/2	3/2	454				76				
61	60	237	237	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	455				77				
61	60	475/2	475/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	456				77				
61	60	239	239	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	457				78				
61	60	479/2	479/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	458				78				
61	60	473/2	473/2	0.0	0	0	Spanner	4/4	2	1	0									10	10		
61	60	473/2	473/2	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	459					10	10		
61	60	238	238	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	460					10	10		
61	60	477/2	477/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	461					10	10		
61	60	240	240	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	462					10	10		
62	61	483/2	483/2	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	463				79				
62	61	485/2	485/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	464				79				
62	61	243	243	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	465				79				
62	61	487/2	487/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	466				79				
62	61	244	244	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	467								
62	61	483/2	483/2	3.0	1/4	1/4	Chord	4/4	1	2	3/4		1/2	3/2	468								
62	61	481/2	481/2	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	469					10	10		
62	61	241	241	0.0	1/8	1/8	Spanner	4/4	2	1	0												
62	61	483/2	483/2	3.0	1/4	1/4	Chord	4/4	2	1	3/4		1/2	3/2	470				80				
63	62	245	245	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	471				81				
63	62	491/2	491/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	472				81				
63	62	247	247	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	473				82				
63	62	495/2	495/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	474				82				
63	62	489/2	489/2	0.0	0	0	Spanner	4/4	2	1	0									11	11		
63	62	489/2	489/2	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	475					11	11		
63	62	246	246	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	476					11	11		
63	62	493/2	493/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	477					11	11		
63	62	248	248	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	478					11	11		
64	63	249	249	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	479				83				
64	63	499/2	499/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	480				83				
64	63	251	251	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	481				84				
64	63	503/2	503/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	482				84				
64	63	497/2	497/2	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	483					11	11		
64	63	250	250	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	484					11	11		
64	63	501/2	501/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	485					11	11		
64	63	252	252	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	486					11	11		
65	64	253	253	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	487				85				
65	64	507/2	507/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	488				85				
65	64	255	255	0.0	5/8	5/8	Spanner	4/4	1	1	0											7	
65	64	255	255	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	489				86			7	
65	64	511/2	511/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	490				86			7	
65	64	505/2	505/2	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	491					11	11		
