mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	slur	pedal	Pedal_<sym>keyboardPedalPed</sym>	decrescendo_hairpin	crescendo_hairpin
80	80	158	158	1.0	0	0	Chord	2/4	1	2	1/4		1/4	1	514		articAccentBelow						
80	80	159	159	1.0	1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	515		articAccentBelow						
80	80	158	158	0.0	0	0	Spanner	2/4	2	1	0									11	11		
80	80	158	158	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	516					11	11		
80	80	317/2	317/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	517		articAccentAbove			11	11		
80	80	159	159	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	518					11	11		
80	80	319/2	319/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	519					11	11		
81	81	160	160	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	520								
81	81	161	161	0.0	1/4	1/4	Spanner	2/4	1	1	0											6	
81	81	160	160	1.0	0	0	Chord	2/4	1	2	1/4		1/4	1	521		articAccentBelow					6	
81	81	161	161	0.0	1/4	1/4	StaffText	2/4	1	2	0							poco rit.				6	
81	81	161	161	1.0	1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	522		articAccentBelow					6	
81	81	160	160	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	523					11	11		
81	81	321/2	321/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	524		articAccentAbove			11	11		
81	81	161	161	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	525					11	11		
81	81	323/2	323/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	526					11	11		
82	82	162	162	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	527							6	
82	82	163	163	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	528							6	
82	82	162	162	2.0	0	0	Chord	2/4	1	2	1/2		1/2	1	529							6	
82	82	162	162	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	530					11	11		
82	82	325/2	325/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	531		articAccentAbove			11	11		
82	82	163	163	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	532					11	11		
82	82	327/2	327/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	533					11	11		
83	83	164	164	0.0	0	0	StaffText	2/4	1	1	0							"<font size=""13""/><font face=""Times New Roman""/><b>Tempo I.</b>"					
83	83	164	164	0.0	0	0	Spanner	2/4	1	1	0												
83	83	165	165	0.0	1/4	1/4	StaffText	2/4	1	1	0							"<font size=""10""/><font face=""Times New Roman""/><i>cant. e ben ten.</i>"					
83	83	165	165	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	534				58				
83	83	164	164	0.0	0	0	Dynamic	2/4	2	1	0					pp							
83	83	164	164	0.0	0	0	Spanner	2/4	2	1	0												
83	83	164	164	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	535								
83	83	329/2	329/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	536								
83	83	165	165	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	537								
83	83	331/2	331/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	538								
84	84	166	166	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	539								
84	84	166	166	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	540								
84	84	333/2	333/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	541								
84	84	167	167	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	542								
84	84	335/2	335/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	543								
85	85	337/2	337/2	0.0	1/8	1/8	Spanner	2/4	1	1	0												6
85	85	337/2	337/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	544								6
85	85	169	169	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	545								6
85	85	339/2	339/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	546								6
85	85	339/2	339/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	547								6
85	85	168	168	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	548								
85	85	337/2	337/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	549								
85	85	169	169	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	550								
85	85	339/2	339/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	551								
86	86	170	170	0.0	0	0	Spanner	2/4	1	1	0												
86	86	170	170	0.0	0	0	Spanner	2/4	1	1	0											7	
86	86	170	170	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	552				59			7	
86	86	171	171	0.0	1/4	1/4	Spanner	2/4	1	1	0												
86	86	171	171	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	553								
86	86	170	170	2.0	0	0	Chord	2/4	1	2	1/2		1/2	1	554								
86	86	170	170	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	555								
86	86	341/2	341/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	556								
86	86	171	171	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	557								
86	86	343/2	343/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	558								
87	87	173	173	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	559				60				
87	87	172	172	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	560								
87	87	345/2	345/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	561								
87	87	173	173	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	562								
87	87	347/2	347/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	563								
88	88	174	174	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	564								
88	88	174	174	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	565								
88	88	349/2	349/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	566								
88	88	175	175	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	567								
88	88	351/2	351/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	568								
89	89	353/2	353/2	0.0	1/8	1/8	Spanner	2/4	1	1	0												7
89	89	353/2	353/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	569								7
89	89	177	177	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	570								7
89	89	355/2	355/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	571								7
89	89	353/2	353/2	1.5	1/8	1/8	Chord	2/4	1	2	3/8		1/4	3/2	572								7
89	89	176	176	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	573								
89	89	353/2	353/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	574								
89	89	177	177	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	575								
89	89	355/2	355/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	576								
90	90	178	178	0.0	0	0	Spanner	2/4	1	1	0												
90	90	178	178	0.0	0	0	Spanner	2/4	1	1	0											8	
90	90	178	178	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	577				61			8	
90	90	179	179	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	578							8	
90	90	178	178	2.0	0	0	Chord	2/4	1	2	1/2		1/2	1	579							8	
90	90	178	178	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	580								
90	90	357/2	357/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	581								
90	90	179	179	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	582								
90	90	359/2	359/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	583								
91	91	180	180	0.0	0	0	Spanner	2/4	1	1	0												
91	91	361/2	361/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	584								
91	91	181	181	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	585								
91	91	363/2	363/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	586								
91	91	361/2	361/2	1.5	1/8	1/8	Chord	2/4	1	2	3/8		1/4	3/2	587								
91	91	180	180	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	588								
91	91	361/2	361/2	0.0	1/8	1/8	StaffText	2/4	2	1	0							"<font size=""9""/><font face=""Times New Roman""/><i>cresc.</i>"					
91	91	361/2	361/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	589								
91	91	181	181	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	590								
91	91	363/2	363/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	591								
92	92	182	182	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	592				62				
92	92	183	183	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	593								
92	92	182	182	2.0	0	0	Chord	2/4	1	2	1/2		1/2	1	594								
92	92	182	182	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	595								
92	92	365/2	365/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	596								
92	92	183	183	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	597								
92	92	367/2	367/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	598								
93	93	184	184	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	599		articAccentAbove		63				
93	93	185	185	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	600								
93	93	184	184	2.0	0	0	Chord	2/4	1	2	1/2		1/2	1	601								
93	93	184	184	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	602								
93	93	369/2	369/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	603								
93	93	185	185	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	604								
93	93	371/2	371/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	605								
94	94	186	186	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	606								
94	94	186	186	2.0	0	0	Chord	2/4	1	2	1/2		1/2	1	607								
94	94	186	186	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	608								
94	94	373/2	373/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	609								
94	94	187	187	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	610								
94	94	375/2	375/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	611								
95	95	377/2	377/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	612								
95	95	189	189	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	613				64				
95	95	379/2	379/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	614								
95	95	377/2	377/2	1.5	1/8	1/8	Chord	2/4	1	2	3/8		1/4	3/2	615								
95	95	188	188	0.0	0	0	StaffText	2/4	2	1	0							"<font size=""8""/><font face=""Times New Roman""/><i>dim. molto</i>"					
95	95	188	188	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	616								
95	95	377/2	377/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	617								
95	95	189	189	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	618								
95	95	379/2	379/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	619								
96	96	190	190	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	620				65				
96	96	191	191	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	621								
96	96	190	190	2.0	0	0	Chord	2/4	1	2	1/2		1/2	1	622								
96	96	190	190	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	623								
96	96	381/2	381/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	624								
96	96	191	191	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	625								
96	96	383/2	383/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	626								
97	97	192	192	0.0	0	0	Dynamic	2/4	1	1	0					pp							
97	97	192	192	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	627		articAccentAbove		66				
97	97	193	193	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	628								
97	97	192	192	2.0	0	0	Chord	2/4	1	2	1/2		1/2	1	629								
97	97	192	192	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	630								
97	97	385/2	385/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	631								
97	97	193	193	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	632								
97	97	387/2	387/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	633								
98	98	194	194	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	634								
98	98	194	194	2.0	0	0	Chord	2/4	1	2	1/2		1/2	1	635								
98	98	194	194	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	636								
98	98	389/2	389/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	637								
98	98	195	195	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	638								
98	98	391/2	391/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	639								
99	99	197	197	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	640				67				
99	99	196	196	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	641								
99	99	393/2	393/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	642								
99	99	197	197	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	643								
99	99	395/2	395/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	644								
100	100	198	198	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	645		articAccentAbove						
100	100	198	198	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	646								
100	100	397/2	397/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	647								
100	100	199	199	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	648								
100	100	399/2	399/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	649								
101	101	201	201	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	650				68				
101	101	200	200	0.0	0	0	Spanner	2/4	2	1	0												8
101	101	200	200	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	651								8
101	101	401/2	401/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	652								8
101	101	201	201	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	653								8
101	101	403/2	403/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	654								8
102	102	202	202	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	655		articAccentAbove						
102	102	202	202	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	656								8
102	102	405/2	405/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	657								8
102	102	203	203	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	658								8
102	102	407/2	407/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	659								8
103	103	205	205	0.0	1/4	1/4	Dynamic	2/4	1	1	0					p							
103	103	205	205	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	660								
103	103	204	204	0.0	0	0	Spanner	2/4	2	1	0												
103	103	205	205	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	661								
104	104	206	206	0.0	0	0	Spanner	2/4	1	1	0												9
104	104	206	206	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	662								9
104	104	207	207	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	663								9
104	104	206	206	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	664								
104	104	207	207	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	665								
105	105	208	208	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	666								9
105	105	417/2	417/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	667								9
105	105	209	209	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	668								9
105	105	419/2	419/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	669								9
105	105	208	208	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	670								9
105	105	417/2	417/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	671								9
105	105	209	209	1.0	1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	672								9
105	105	208	208	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	673								
105	105	417/2	417/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	674								
105	105	209	209	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	675								
106	106	210	210	0.0	0	0	Dynamic	2/4	1	1	0					fz							
106	106	210	210	0.0	0	0	Spanner	2/4	1	1	0												
106	106	210	210	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	676		articAccentAbove		69				
106	106	211	211	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	677								
106	106	421/2	421/2	0.0	1/8	1/8	Spanner	2/4	1	2	0											9	
106	106	421/2	421/2	1.0	1/8	1/8	Chord	2/4	1	2	1/4		1/4	1	678							9	
106	106	423/2	423/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	679							9	
106	106	421/2	421/2	1.0	1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	680								
106	106	423/2	423/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	681								
106	106	421/2	421/2	1.5	1/8	1/8	Chord	2/4	2	2	3/8		1/4	3/2	682								
107	107	213	213	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	683								
107	107	427/2	427/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	684								
107	107	212	212	0.0	0	0	Spanner	2/4	1	2	0												
107	107	213	213	1.0	1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	685								
107	107	425/2	425/2	0.0	1/8	1/8	Dynamic	2/4	2	1	0					p							
107	107	425/2	425/2	1.5	1/8	1/8	Chord	2/4	2	1	3/8		1/4	3/2	686								
107	107	212	212	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	687				70				
108	108	214	214	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	688								
108	108	214	214	2.0	0	0	Chord	2/4	2	1	1/2		1/2	1	689								
108	108	214	214	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	690								
109	109	217	217	0.0	1/4	1/4	StaffText	2/4	1	1	0							"<font size=""11""/><font face=""Times New Roman""/><i>pocoa poco ritard.</i>"					
109	109	217	217	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	691								
109	109	435/2	435/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	692								
109	109	217	217	1.0	1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	693								
109	109	216	216	0.0	0	0	Dynamic	2/4	2	1	0					pp							
109	109	433/2	433/2	1.5	1/8	1/8	Chord	2/4	2	1	3/8		1/4	3/2	694								
109	109	216	216	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	695				71				
110	110	218	218	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	696								
110	110	218	218	2.0	0	0	Chord	2/4	2	1	1/2		1/2	1	697								
111	111	221	221	0.0	1/4	1/4	Spanner	2/4	1	1	0											10	
111	111	221	221	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	698							10	
111	111	443/2	443/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	699							10	
111	111	221	221	1.0	1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	700							10	
111	111	220	220	0.0	0	0	Spanner	2/4	2	1	0									12	12		
111	111	441/2	441/2	1.5	1/8	1/8	Chord	2/4	2	1	3/8		1/4	3/2	701					12	12		
111	111	220	220	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	702				72	12	12		
112	112	223	223	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	703							10	
112	112	447/2	447/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	704							10	
112	112	223	223	1.0	1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	705							10	
112	112	445/2	445/2	1.5	1/8	1/8	Chord	2/4	2	1	3/8		1/4	3/2	706					12	12		
112	112	222	222	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	707				73	12	12		
113	113	224	224	0.0	0	0	Dynamic	2/4	1	1	0					ppp							
113	113	224	224	0.0	0	0	Spanner	2/4	1	1	0												
113	113	224	224	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	708								
113	113	224	224	2.0	0	0	Chord	2/4	2	1	1/2		1/2	1	709					12	12		
114	114	226	226	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	710								
114	114	226	226	2.0	0	0	Chord	2/4	2	1	1/2		1/2	1	711					12	12		
114	114	228	228	0.0	1/2	1/2	Spanner	2/4	2	1	0												
