mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
45	45	359/2	359/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	501											
46	46	361/2	361/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	502											
46	46	181	181	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	503											
46	46	725/4	725/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	504											
46	46	363/2	363/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	505											
46	46	727/4	727/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	506											
46	46	182	182	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	507											
46	46	729/4	729/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	508											
46	46	365/2	365/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	509											
46	46	731/4	731/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	510											
46	46	183	183	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	511		articStaccatoBelow									
46	46	727/4	727/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16	1/16	1	512											
46	46	365/2	365/2	0.25	5/8	5/8	Chord	4/4	1	2	1/16	1/16	1	513											
46	46	180	180	0.0	0	0	StaffText	4/4	2	1	0						"<font size=""11.9365""/><font face=""Plantin MT Std""/>più"								
46	46	180	180	0.0	0	0	Dynamic	4/4	2	1	0				f										
46	46	180	180	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	514		articAccentStaccatoAbove									
46	46	181	181	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	515											
46	46	183	183	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	516											
46	46	367/2	367/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	517		articAccentAbove									
47	47	184	184	0.0	0	0	StaffText	4/4	1	1	0						"<font size=""13.0217""/><font face=""Plantin MT Std""/><b>Allegro agitato</b>"								
47	47	186	186	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	518		articAccentBelow									
47	47	373/2	373/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	519											
47	47	187	187	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	520											
47	47	375/2	375/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	521											
47	47	184	184	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	522											
47	47	369/2	369/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	523											
47	47	185	185	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	524											
47	47	371/2	371/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	525											
47	47	186	186	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	526											
47	47	373/2	373/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	527											
47	47	187	187	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	528											
47	47	375/2	375/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	529											
48	48	188	188	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	530		articAccentAbove									
48	48	377/2	377/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	531											
48	48	189	189	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	532											
48	48	379/2	379/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	533											
48	48	190	190	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	534		articAccentBelow									
48	48	383/2	383/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	535											
49	49	192	192	0.0	0	0	StaffText	4/4	1	1	0						"<font size=""13.0217""/><font face=""Plantin MT Std""/><b>Meno Allegro</b>"								
49	49	193	193	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	536		articAccentBelow									
49	49	194	194	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	537											
49	49	389/2	389/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	538											
49	49	195	195	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	539											
49	49	391/2	391/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	540											
49	49	193	193	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	541											
49	49	194	194	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	542											
49	49	389/2	389/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	543											
49	49	195	195	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	544											
49	49	391/2	391/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	545											
50	50	196	196	0.0	0	0	StaffText	4/4	2	1	0						"<font size=""11.9365""/><font face=""Plantin MT Std""/>dim. e rit."								
50	50	196	196	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	546		articAccentAbove									
50	50	393/2	393/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	547											
50	50	197	197	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	548											
50	50	395/2	395/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	549											
50	50	198	198	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	550		articAccentBelow									
50	50	397/2	397/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	551											
50	50	199	199	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	552											
50	50	399/2	399/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	553											
51	51	200	200	0.0	0	0	Spanner	4/4	2	1	0													4	
51	51	200	200	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	554		articAccentBelow								4	
51	51	203	203	0.0	3/4	3/4	Spanner	4/4	2	1	0														
51	51	203	203	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	555											
52	52	204	204	0.0	0	0	StaffText	4/4	1	1	0						"<font size=""13.0217""/><font face=""Plantin MT Std""/><b>Tempo I</b>"								
52	52	204	204	0.0	0	0	Dynamic	4/4	1	1	0				p										
52	52	204	204	1.75	0	0	Chord	4/4	1	1	7/16	1/4	7/4	556											
52	52	823/4	823/4	0.125	7/16	7/16	Chord	4/4	1	1	1/32	1/32	1	557											
52	52	1647/8	1647/8	0.125	15/32	15/32	Chord	4/4	1	1	1/32	1/32	1	558											
52	52	206	206	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	559											
52	52	409/2	409/2	1.0	1/8	1/8	Chord	4/4	1	2	1/4	1/4	1	560											
52	52	411/2	411/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	561											
52	52	413/2	413/2	1.0	5/8	5/8	Chord	4/4	1	2	1/4	1/4	1	562											
52	52	415/2	415/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	563											
52	52	204	204	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	564											
52	52	409/2	409/2	1.0	1/8	1/8	Chord	4/4	2	1	1/4	1/4	1	565											
52	52	411/2	411/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	566											
52	52	413/2	413/2	1.0	5/8	5/8	Chord	4/4	2	1	1/4	1/4	1	567											
52	52	415/2	415/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	568											
53	53	208	208	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	569											
53	53	209	209	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12	1/8	2/3	570											
53	53	628/3	628/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12	1/8	2/3	571											
53	53	629/3	629/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12	1/8	2/3	572											
53	53	210	210	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	573											
53	53	417/2	417/2	1.0	1/8	1/8	Chord	4/4	1	2	1/4	1/4	1	574											
53	53	421/2	421/2	1.0	5/8	5/8	Chord	4/4	1	2	1/4	1/4	1	575											
53	53	423/2	423/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	576											
53	53	208	208	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	577											
53	53	417/2	417/2	1.0	1/8	1/8	Chord	4/4	2	1	1/4	1/4	1	578											
53	53	419/2	419/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	579											
53	53	421/2	421/2	1.0	5/8	5/8	Chord	4/4	2	1	1/4	1/4	1	580											
53	53	423/2	423/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	581											
54	54	212	212	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	582											
54	54	425/2	425/2	0.16666666666666666	1/8	1/8	Chord	4/4	1	1	1/24	1/16	2/3	583											
54	54	638/3	638/3	0.16666666666666666	1/6	1/6	Chord	4/4	1	1	1/24	1/16	2/3	584											
54	54	1277/6	1277/6	0.16666666666666666	5/24	5/24	Chord	4/4	1	1	1/24	1/16	2/3	585											
54	54	213	213	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	586											
54	54	1707/8	1707/8	0.125	11/32	11/32	Chord	4/4	1	1	1/32	1/32	1	587											
54	54	427/2	427/2	0.16666666666666666	3/8	3/8	Chord	4/4	1	1	1/24	1/16	2/3	588											
54	54	641/3	641/3	0.16666666666666666	5/12	5/12	Chord	4/4	1	1	1/24	1/16	2/3	589											
54	54	1283/6	1283/6	0.16666666666666666	11/24	11/24	Chord	4/4	1	1	1/24	1/16	2/3	590											
54	54	214	214	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	591											
54	54	215	215	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	592											
54	54	425/2	425/2	1.0	1/8	1/8	Chord	4/4	1	2	1/4	1/4	1	593											
54	54	429/2	429/2	1.0	5/8	5/8	Chord	4/4	1	2	1/4	1/4	1	594											
54	54	431/2	431/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	595											
54	54	212	212	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	596											
54	54	425/2	425/2	1.0	1/8	1/8	Chord	4/4	2	1	1/4	1/4	1	597											
54	54	427/2	427/2	0.0	3/8	3/8	StaffText	4/4	2	1	0						"<font size=""11.9365""/><font face=""Plantin MT Std""/>cresc. e stretto"								
54	54	427/2	427/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	598											
54	54	429/2	429/2	1.0	5/8	5/8	Chord	4/4	2	1	1/4	1/4	1	599											
54	54	431/2	431/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	600											
55	55	865/4	865/4	0.0	1/16	1/16	Dynamic	4/4	1	1	0				f										
55	55	865/4	865/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	601											
55	55	433/2	433/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	602											
55	55	867/4	867/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	603											
55	55	217	217	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	604											
55	55	869/4	869/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	605											
55	55	435/2	435/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	606											
55	55	871/4	871/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	607											
55	55	218	218	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	608											
55	55	219	219	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	609		articAccentAbove									
55	55	865/4	865/4	0.25	1/16	1/16	Chord	4/4	1	2	1/16	1/16	1	610											
55	55	433/2	433/2	0.25	1/8	1/8	Chord	4/4	1	2	1/16	1/16	1	611											
55	55	867/4	867/4	0.25	3/16	3/16	Chord	4/4	1	2	1/16	1/16	1	612											
55	55	217	217	0.25	1/4	1/4	Chord	4/4	1	2	1/16	1/16	1	613											
55	55	869/4	869/4	0.25	5/16	5/16	Chord	4/4	1	2	1/16	1/16	1	614											
55	55	435/2	435/2	0.25	3/8	3/8	Chord	4/4	1	2	1/16	1/16	1	615											
55	55	871/4	871/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16	1/16	1	616											
55	55	437/2	437/2	1.0	5/8	5/8	Chord	4/4	1	2	1/4	1/4	1	617											
55	55	439/2	439/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	618											
55	55	433/2	433/2	1.0	1/8	1/8	Chord	4/4	2	1	1/4	1/4	1	619											
55	55	435/2	435/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	620											
55	55	437/2	437/2	1.0	5/8	5/8	Chord	4/4	2	1	1/4	1/4	1	621											
55	55	439/2	439/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	622											
56	56	220	220	4.0	0	0	Chord	4/4	1	1	1	1	1	623											
56	56	441/2	441/2	1.0	1/8	1/8	Chord	4/4	1	2	1/4	1/4	1	624											
56	56	443/2	443/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	625											
56	56	445/2	445/2	1.0	5/8	5/8	Chord	4/4	1	2	1/4	1/4	1	626											
56	56	447/2	447/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	627											
56	56	220	220	0.0	0	0	StaffText	4/4	2	1	0						"<font size=""11.9365""/><font face=""Plantin MT Std""/>dim. molto e rit."								
56	56	441/2	441/2	1.0	1/8	1/8	Chord	4/4	2	1	1/4	1/4	1	628											
56	56	443/2	443/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	629											
56	56	445/2	445/2	1.0	5/8	5/8	Chord	4/4	2	1	1/4	1/4	1	630											
56	56	447/2	447/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	631											
57	57	224	224	0.0	0	0	Dynamic	4/4	1	1	0				pp										
57	57	224	224	4.0	0	0	Chord	4/4	1	1	1	1	1	632											
57	57	449/2	449/2	1.0	1/8	1/8	Chord	4/4	1	2	1/4	1/4	1	633											
57	57	451/2	451/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	634									58		
57	57	226	226	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	635									58		
57	57	449/2	449/2	1.0	1/8	1/8	Chord	4/4	2	1	1/4	1/4	1	636											
57	57	451/2	451/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	637									59		
57	57	226	226	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	638									59		
58	58	228	228	4.0	0	0	Chord	4/4	1	1	1	1	1	639											
58	58	228	228	4.0	0	0	Chord	4/4	2	1	1	1	1	640											
