mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
26	26	75	75	3.0	0	0	Chord	3/4	2	2	3/4		1/2	3/2	255											
27	27	78	78	0.0	0	0	Spanner	3/4	1	1	0															7
27	27	78	78	0.3333333333333333	0	0	Chord	3/4	1	1	1/12		1/8	2/3	256											7
27	27	235/3	235/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12		1/8	2/3	257											7
27	27	236/3	236/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12		1/8	2/3	258											7
27	27	79	79	0.0	1/4	1/4	Spanner	3/4	1	1	0															
27	27	79	79	0.0	1/4	1/4	Spanner	3/4	1	1	0														4	
27	27	79	79	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	259										4	
27	27	80	80	0.0	1/2	1/2	Spanner	3/4	1	1	0															
27	27	80	80	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	260											
27	27	78	78	0.3333333333333333	0	0	Chord	3/4	2	1	1/12		1/8	2/3	261											
27	27	235/3	235/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12		1/8	2/3	262											
27	27	236/3	236/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12		1/8	2/3	263											
27	27	79	79	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	264											
27	27	80	80	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	265											
27	27	79	79	0.5	1/4	1/4	Chord	3/4	2	2	1/8		1/8	1	266											
27	27	159/2	159/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8		1/8	1	267											
27	27	80	80	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	268											
28	28	81	81	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	269									20		
28	28	82	82	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	270											
28	28	81	81	2.0	0	0	Chord	3/4	1	2	1/2		1/2	1	271											
28	28	81	81	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	272									21		
28	28	82	82	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	273											
28	28	81	81	2.0	0	0	Chord	3/4	2	2	1/2		1/2	1	274											
29	29	169/2	169/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	275											
29	29	85	85	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	276											
29	29	171/2	171/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	277											
29	29	86	86	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	278											
29	29	173/2	173/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	279											
29	29	84	84	0.0	0	0	StaffText	3/4	2	1	0							"<font size=""10""/><font face=""Times New Roman""/><i>cantabile</i>"								
29	29	84	84	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	280		articTenutoAbove							22		
29	29	86	86	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12		1/8	2/3	281									22		
29	29	259/3	259/3	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12		1/8	2/3	282									22		
29	29	260/3	260/3	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12		1/8	2/3	283									22		
30	30	175/2	175/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	284											
30	30	88	88	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	285											
30	30	177/2	177/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	286											
30	30	89	89	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	287											
30	30	179/2	179/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	288											
30	30	87	87	0.75	0	0	Chord	3/4	2	1	3/16		1/8	3/2	289		articAccentAbove							22		
30	30	351/4	351/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	290									22		
30	30	88	88	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	291											
31	31	181/2	181/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	292											
31	31	91	91	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	293											
31	31	183/2	183/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	294											
31	31	92	92	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	295											
31	31	185/2	185/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	296											
31	31	90	90	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	297									23		
31	31	92	92	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12		1/8	2/3	298									23		
31	31	277/3	277/3	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12		1/8	2/3	299									23		
31	31	278/3	278/3	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12		1/8	2/3	300									23		
32	32	187/2	187/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	301											
32	32	94	94	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	302											
32	32	189/2	189/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	303											
32	32	95	95	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	304											
32	32	191/2	191/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	305											
32	32	93	93	0.75	0	0	Chord	3/4	2	1	3/16		1/8	3/2	306		articAccentAbove							23		
32	32	375/4	375/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	307									23		
32	32	94	94	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	308											
33	33	96	96	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	309											
33	33	97	97	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	310		articTenutoAbove							24		
33	33	98	98	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12		1/8	2/3	311									24		
33	33	295/3	295/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12		1/8	2/3	312									24		
33	33	296/3	296/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12		1/8	2/3	313									24		
33	33	193/2	193/2	1.0	1/8	1/8	Chord	3/4	1	2	1/4		1/4	1	314											
33	33	195/2	195/2	1.0	3/8	3/8	Chord	3/4	1	2	1/4		1/4	1	315											
33	33	197/2	197/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	316											
33	33	96	96	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	317											
33	33	193/2	193/2	0.0	1/8	1/8	Spanner	3/4	2	1	0															8
33	33	193/2	193/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	318											8
33	33	97	97	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	319											8
33	33	195/2	195/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	320											8
33	33	98	98	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	321											8
33	33	197/2	197/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	322											8
34	34	99	99	0.75	0	0	Chord	3/4	1	1	3/16		1/8	3/2	323									24		
34	34	399/4	399/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	324									24		
34	34	100	100	2.0	1/4	1/4	Chord	3/4	1	1	1/2		1/2	1	325											
34	34	199/2	199/2	1.0	1/8	1/8	Chord	3/4	1	2	1/4		1/4	1	326											
34	34	201/2	201/2	1.0	3/8	3/8	Chord	3/4	1	2	1/4		1/4	1	327											
34	34	203/2	203/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	328											
34	34	99	99	0.0	0	0	Spanner	3/4	2	1	0															
34	34	99	99	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	329											
34	34	199/2	199/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	330											
34	34	100	100	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	331											
34	34	201/2	201/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	332											
34	34	101	101	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	333											
34	34	203/2	203/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	334											
35	35	102	102	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	335											
35	35	103	103	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	336		articTenutoAbove							25		
35	35	104	104	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12		1/8	2/3	337									25		
35	35	313/3	313/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12		1/8	2/3	338									25		
35	35	314/3	314/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12		1/8	2/3	339									25		
35	35	205/2	205/2	1.0	1/8	1/8	Chord	3/4	1	2	1/4		1/4	1	340											
35	35	207/2	207/2	1.0	3/8	3/8	Chord	3/4	1	2	1/4		1/4	1	341											
35	35	209/2	209/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	342											
35	35	102	102	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	343											
35	35	205/2	205/2	0.0	1/8	1/8	Spanner	3/4	2	1	0															9
35	35	205/2	205/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	344											9
35	35	103	103	0.0	1/4	1/4	StaffText	3/4	2	1	0							"<font size=""9""/><font face=""Times New Roman""/><i>cresc.</i>"								9
35	35	103	103	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	345											9
35	35	207/2	207/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	346											9
35	35	104	104	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	347											9
35	35	209/2	209/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	348											9
36	36	105	105	0.75	0	0	Chord	3/4	1	1	3/16		1/8	3/2	349									25		
36	36	423/4	423/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	350									25		
36	36	106	106	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	351											
36	36	107	107	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12		1/8	2/3	352									26		
36	36	322/3	322/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12		1/8	2/3	353									26		
36	36	323/3	323/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12		1/8	2/3	354									26		
36	36	211/2	211/2	1.0	1/8	1/8	Chord	3/4	1	2	1/4		1/4	1	355											
36	36	213/2	213/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	356											
36	36	215/2	215/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	357											
36	36	105	105	0.0	0	0	Spanner	3/4	2	1	0															
36	36	105	105	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	358											
36	36	211/2	211/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	359											
36	36	106	106	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	360											
36	36	213/2	213/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	361											
36	36	107	107	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	362											
36	36	215/2	215/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	363											
37	37	108	108	0.75	0	0	Chord	3/4	1	1	3/16		1/8	3/2	364									26		
37	37	435/4	435/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	365									26		
37	37	109	109	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	366											
37	37	110	110	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12		1/8	2/3	367									27		
37	37	331/3	331/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12		1/8	2/3	368									27		
37	37	332/3	332/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12		1/8	2/3	369									27		
37	37	217/2	217/2	1.0	1/8	1/8	Chord	3/4	1	2	1/4		1/4	1	370											
37	37	219/2	219/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	371											
37	37	221/2	221/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	372											
37	37	108	108	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	373											
37	37	217/2	217/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	374											
37	37	109	109	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	375											
37	37	219/2	219/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	376											
37	37	110	110	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	377											
37	37	221/2	221/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	378											
38	38	111	111	0.75	0	0	Chord	3/4	1	1	3/16		1/8	3/2	379									27		
38	38	447/4	447/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	380									27		
38	38	112	112	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	381									27		
38	38	113	113	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	382											
38	38	223/2	223/2	1.0	1/8	1/8	Chord	3/4	1	2	1/4		1/4	1	383											
38	38	225/2	225/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	384											
38	38	111	111	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	385											
38	38	223/2	223/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	386											
38	38	112	112	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	387											
38	38	225/2	225/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	388											
39	39	114	114	0.75	0	0	Chord	3/4	1	1	3/16		1/8	3/2	389									28		
39	39	229/2	229/2	0.0	1/8	1/8	Dynamic	3/4	1	1	0					pp								28		
39	39	459/4	459/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	390									28		
39	39	115	115	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	391									28		
39	39	116	116	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	392									29		
39	39	229/2	229/2	1.0	1/8	1/8	Chord	3/4	1	2	1/4		1/4	1	393											
39	39	231/2	231/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	394											
39	39	114	114	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	395											
39	39	229/2	229/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	396											
39	39	115	115	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	397											
39	39	231/2	231/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	398											
40	40	117	117	0.3333333333333333	0	0	Chord	3/4	1	1	1/12		1/8	2/3	399									29		
40	40	352/3	352/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12		1/8	2/3	400									29		
40	40	353/3	353/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12		1/8	2/3	401									29		
40	40	118	118	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	402									29		
40	40	119	119	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	403									29		
40	40	117	117	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	404									30		
40	40	119	119	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	405									30		
40	40	117	117	3.0	0	0	Chord	3/4	2	2	3/4		1/2	3/2	406											
41	41	120	120	0.3333333333333333	0	0	Chord	3/4	1	1	1/12		1/8	2/3	407									29		
41	41	361/3	361/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12		1/8	2/3	408									29		
41	41	362/3	362/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12		1/8	2/3	409									29		
41	41	121	121	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	410									29		
41	41	122	122	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	411											
41	41	120	120	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	412									30		
41	41	121	121	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	413									30		
41	41	122	122	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	414											
41	41	120	120	3.0	0	0	Chord	3/4	2	2	3/4		1/2	3/2	415											
42	42	123	123	0.3333333333333333	0	0	Chord	3/4	1	1	1/12		1/8	2/3	416											
42	42	370/3	370/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12		1/8	2/3	417											
42	42	371/3	371/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12		1/8	2/3	418											
42	42	124	124	2.0	1/4	1/4	Chord	3/4	1	1	1/2		1/2	1	419											
42	42	123	123	0.3333333333333333	0	0	Chord	3/4	2	1	1/12		1/8	2/3	420											
42	42	370/3	370/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12		1/8	2/3	421											
42	42	371/3	371/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12		1/8	2/3	422											
42	42	124	124	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	423											
43	43	126	126	0.0	0	0	Spanner	3/4	1	1	0															10
43	43	126	126	0.3333333333333333	0	0	Chord	3/4	1	1	1/12		1/8	2/3	424											10
43	43	379/3	379/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12		1/8	2/3	425											10
43	43	380/3	380/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12		1/8	2/3	426											10
43	43	127	127	0.0	1/4	1/4	Dynamic	3/4	1	1	0					fp										
43	43	127	127	0.0	1/4	1/4	Spanner	3/4	1	1	0															
43	43	127	127	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	427											
43	43	128	128	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	428									31		
43	43	126	126	0.3333333333333333	0	0	Chord	3/4	2	1	1/12		1/8	2/3	429											
43	43	379/3	379/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12		1/8	2/3	430											
43	43	380/3	380/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12		1/8	2/3	431											
43	43	127	127	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	432											
44	44	129	129	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	433									31		
44	44	517/4	517/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	434									31		
44	44	259/2	259/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	435									31		
44	44	519/4	519/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	436									31		
44	44	130	130	0.0	1/4	1/4	Chord	3/4	1	1	0	grace16	1/16	1	437									31		
44	44	130	130	0.0	1/4	1/4	Chord	3/4	1	1	0	grace16	1/16	1	438									31		
44	44	130	130	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	439									31		
44	44	261/2	261/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	440									31		
44	44	131	131	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	441									31		
44	44	129	129	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	442									32		
44	44	131	131	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	443									32		
44	44	129	129	3.0	0	0	Chord	3/4	2	2	3/4		1/2	3/2	444											
45	45	132	132	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	445									31		
45	45	529/4	529/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	446									31		
45	45	265/2	265/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	447									31		
45	45	531/4	531/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	448									31		
45	45	133	133	0.0	1/4	1/4	Chord	3/4	1	1	0	grace16	1/16	1	449									31		
45	45	133	133	0.0	1/4	1/4	Chord	3/4	1	1	0	grace16	1/16	1	450									31		
45	45	133	133	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	451									31		
45	45	267/2	267/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	452									31		
45	45	134	134	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	453											
45	45	133	133	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	454											
45	45	134	134	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	455											
45	45	132	132	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	456									32		
45	45	133	133	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	457									32		
45	45	134	134	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	458											
45	45	132	132	3.0	0	0	Chord	3/4	2	2	3/4		1/2	3/2	459											
46	46	135	135	0.0	0	0	Spanner	3/4	1	1	0															11
46	46	135	135	0.3333333333333333	0	0	Chord	3/4	1	1	1/12		1/8	2/3	460											11
46	46	406/3	406/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12		1/8	2/3	461											11
46	46	407/3	407/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12		1/8	2/3	462											11
46	46	136	136	0.0	1/4	1/4	Dynamic	3/4	1	1	0					mf										
46	46	136	136	0.0	1/4	1/4	Spanner	3/4	1	1	0															
46	46	136	136	0.0	1/4	1/4	Spanner	3/4	1	1	0														5	
46	46	136	136	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	463										5	
46	46	137	137	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	464										5	
46	46	135	135	0.3333333333333333	0	0	Chord	3/4	2	1	1/12		1/8	2/3	465											
46	46	406/3	406/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12		1/8	2/3	466											
46	46	407/3	407/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12		1/8	2/3	467											
46	46	136	136	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	468											
46	46	137	137	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	469											
46	46	136	136	0.5	1/4	1/4	Chord	3/4	2	2	1/8		1/8	1	470											
46	46	273/2	273/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8		1/8	1	471											
46	46	137	137	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	472											
47	47	138	138	0.0	0	0	Dynamic	3/4	1	1	0					p										
47	47	138	138	0.0	0	0	Spanner	3/4	1	1	0															
47	47	138	138	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	473									33		
47	47	139	139	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	474											
47	47	138	138	2.0	0	0	Chord	3/4	1	2	1/2		1/2	1	475											
47	47	138	138	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	476									34		
47	47	139	139	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	477											
47	47	138	138	2.0	0	0	Chord	3/4	2	2	1/2		1/2	1	478											
