mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin	pedal	Pedal_<sym>keyboardPedalPed</sym>
32	31	92	92	2.0	1/4	1/4	Chord	3/4	1	1	1/2		1/2	1	248		articTenutoAbove											
32	31	91	91	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	249									26				
32	31	183/2	183/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	250									26				
32	31	92	92	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	251									26				
32	31	185/2	185/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	252									26				
32	31	93	93	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	253									26				
32	31	187/2	187/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	254													
33	32	94	94	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	255									27				
33	32	189/2	189/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	256									27				
33	32	379/4	379/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	257									27				
33	32	95	95	0.75	1/4	1/4	Chord	3/4	1	1	3/16		1/8	3/2	258									27				
33	32	383/4	383/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	259									27				
33	32	96	96	0.75	1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	260									27				
33	32	387/4	387/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	261									27				
33	32	94	94	2.0	0	0	Chord	3/4	1	2	1/2		1/2	1	262													
33	32	96	96	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	263													
33	32	94	94	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	264									28				
33	32	189/2	189/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	265									28				
33	32	95	95	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	266									28				
33	32	191/2	191/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	267									28				
33	32	96	96	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	268									28				
33	32	193/2	193/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	269									28				
34	33	97	97	0.75	0	0	Chord	3/4	1	1	3/16		1/8	3/2	270									27				
34	33	391/4	391/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	271									27				
34	33	98	98	0.75	1/4	1/4	Chord	3/4	1	1	3/16		1/8	3/2	272									27				
34	33	395/4	395/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	273									27				
34	33	99	99	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	274													
34	33	97	97	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	275													
34	33	98	98	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	276													
34	33	99	99	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	277													
34	33	97	97	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	278									28				
34	33	195/2	195/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	279									28				
34	33	98	98	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	280									28				
34	33	197/2	197/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	281									28				
34	33	99	99	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	282									28				
34	33	199/2	199/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	283													
35	34	100	100	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	284									29				
35	34	201/2	201/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	285									29				
35	34	403/4	403/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	286									29				
35	34	101	101	0.75	1/4	1/4	Chord	3/4	1	1	3/16		1/8	3/2	287									29				
35	34	407/4	407/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	288									29				
35	34	102	102	0.75	1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	289									29				
35	34	411/4	411/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	290									29				
35	34	100	100	2.0	0	0	Chord	3/4	1	2	1/2		1/2	1	291													
35	34	102	102	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	292													
35	34	100	100	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	293									30				
35	34	201/2	201/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	294									30				
35	34	101	101	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	295									30				
35	34	203/2	203/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	296									30				
35	34	102	102	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	297									30				
35	34	205/2	205/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	298									30				
36	35	103	103	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	299		articStaccatoAbove											
36	35	104	104	2.0	1/4	1/4	Chord	3/4	1	1	1/2		1/2	1	300		articTenutoAbove											
36	35	103	103	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	301													
36	35	104	104	2.0	1/4	1/4	Chord	3/4	1	2	1/2		1/2	1	302													
36	35	103	103	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	303									30				
36	35	207/2	207/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	304									30				
36	35	104	104	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	305									30				
36	35	209/2	209/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	306									30				
36	35	105	105	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	307									30				
36	35	211/2	211/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	308													
37	36	106	106	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	309									31				
37	36	213/2	213/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	310									31				
37	36	427/4	427/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	311									31				
37	36	107	107	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	312									31				
37	36	215/2	215/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	313													
37	36	108	108	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	314									32				
37	36	217/2	217/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	315									32				
37	36	106	106	2.0	0	0	Chord	3/4	1	2	1/2		1/2	1	316													
37	36	108	108	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	317		articAccentBelow											
37	36	106	106	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	318													
37	36	108	108	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	319		articAccentAbove											
37	36	106	106	2.0	0	0	Chord	3/4	2	2	1/2		1/2	1	320													
37	36	108	108	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	321													
38	37	109	109	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	322									32				
38	37	219/2	219/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	323									32				
38	37	110	110	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	324									32				
38	37	221/2	221/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	325									32				
38	37	111	111	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	326													
38	37	109	109	2.0	0	0	Chord	3/4	1	2	1/2		1/2	1	327													
38	37	111	111	0.5	1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	328													
38	37	109	109	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	329													
38	37	111	111	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	330													
38	37	109	109	2.0	0	0	Chord	3/4	2	2	1/2		1/2	1	331													
38	37	111	111	0.5	1/2	1/2	Chord	3/4	2	2	1/8		1/8	1	332													
39	38	112	112	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	333									33				
39	38	225/2	225/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	334									33				
39	38	451/4	451/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	335									33				
39	38	113	113	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	336									33				
39	38	227/2	227/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	337													
39	38	114	114	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	338									34				
39	38	457/4	457/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	339									34				
39	38	229/2	229/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	340									34				
39	38	459/4	459/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	341									34				
39	38	112	112	2.0	0	0	Chord	3/4	1	2	1/2		1/2	1	342													
39	38	114	114	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	343		articAccentBelow											
39	38	112	112	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	344													
39	38	114	114	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	345		articAccentAbove											
39	38	112	112	2.0	0	0	Chord	3/4	2	2	1/2		1/2	1	346													
39	38	114	114	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	347													
40	39	115	115	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	348									34				
40	39	461/4	461/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	349									34				
40	39	231/2	231/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	350									34				
40	39	463/4	463/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	351									34				
40	39	116	116	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	352									34				
40	39	465/4	465/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	353									34				
40	39	233/2	233/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	354									34				
40	39	467/4	467/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	355									34				
40	39	117	117	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	356													
40	39	235/2	235/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	357									35				
40	39	471/4	471/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	358									35				
40	39	115	115	2.0	0	0	Chord	3/4	1	2	1/2		1/2	1	359													
40	39	117	117	0.5	1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	360													
40	39	115	115	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	361													
40	39	117	117	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	362													
40	39	115	115	2.0	0	0	Chord	3/4	2	2	1/2		1/2	1	363													
40	39	117	117	0.5	1/2	1/2	Chord	3/4	2	2	1/8		1/8	1	364													
41	40	118	118	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	365													
41	40	237/2	237/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	366									36				
41	40	475/4	475/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	367									36				
41	40	119	119	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	368													
41	40	239/2	239/2	0.0	3/8	3/8	Spanner	3/4	1	1	0															7		
41	40	239/2	239/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	369									37		7		
41	40	479/4	479/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	370									37		7		
41	40	120	120	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	371											7		
41	40	241/2	241/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	372									38		7		
41	40	483/4	483/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	373									38		7		
42	41	121	121	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	374											7		
42	41	243/2	243/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	375									39		7		
42	41	487/4	487/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	376									39		7		
42	41	122	122	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	377											7		
42	41	245/2	245/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	378									40		7		
42	41	491/4	491/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	379									40		7		
42	41	123	123	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	380											7		
42	41	247/2	247/2	0.0	5/8	5/8	Dynamic	3/4	1	1	0					fz												
42	41	247/2	247/2	0.0	5/8	5/8	Spanner	3/4	1	1	0																	
42	41	247/2	247/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	381									41				
42	41	495/4	495/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	382									41				
43	42	124	124	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	383		articStaccatoAbove											
43	42	249/2	249/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	384									42				
43	42	499/4	499/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	385									42				
43	42	125	125	0.0	1/4	1/4	Spanner	3/4	1	1	0														7			
43	42	125	125	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	386		articStaccatoAbove								7			
43	42	251/2	251/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	387									43	7			
43	42	503/4	503/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	388									43	7			
43	42	126	126	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	389		articStaccatoAbove								7			
43	42	253/2	253/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	390									44	7			
43	42	507/4	507/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	391									44	7			
43	42	253/2	253/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	392		articStaccatoAbove											
44	43	127	127	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	393		articStaccatoAbove								7			
44	43	255/2	255/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	394									45	7			
44	43	511/4	511/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	395									45	7			
44	43	128	128	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	396		articStaccatoAbove								7			
44	43	257/2	257/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	397									46	7			
44	43	515/4	515/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	398									46	7			
44	43	129	129	0.0	1/2	1/2	Spanner	3/4	1	1	0																	
44	43	129	129	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	399		articStaccatoAbove											
44	43	259/2	259/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	400		articStaccatoAbove											
44	43	127	127	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	401		articStaccatoAbove											
44	43	255/2	255/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	402		articStaccatoAbove											
44	43	128	128	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	403		articStaccatoAbove											
44	43	257/2	257/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	404		articStaccatoAbove											
44	43	129	129	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	405		articStaccatoAbove											
44	43	259/2	259/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	406		articStaccatoAbove											
45	44	130	130	0.0	0	0	Dynamic	3/4	1	1	0					fp												
45	44	130	130	0.16666666666666666	0	0	Chord	3/4	1	1	1/24		1/16	2/3	407		articAccentAbove							47				
45	44	781/6	781/6	0.16666666666666666	1/24	1/24	Chord	3/4	1	1	1/24		1/16	2/3	408									47				
45	44	391/3	391/3	0.16666666666666666	1/12	1/12	Chord	3/4	1	1	1/24		1/16	2/3	409									47				
45	44	261/2	261/2	0.16666666666666666	1/8	1/8	Chord	3/4	1	1	1/24		1/16	2/3	410									47				
45	44	392/3	392/3	0.16666666666666666	1/6	1/6	Chord	3/4	1	1	1/24		1/16	2/3	411									47				
45	44	785/6	785/6	0.16666666666666666	5/24	5/24	Chord	3/4	1	1	1/24		1/16	2/3	412									47				
45	44	131	131	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	413									47				
45	44	263/2	263/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	414									47				
45	44	527/4	527/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	415									47				
45	44	132	132	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	416									47				
45	44	265/2	265/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	417									47				
45	44	531/4	531/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	418									47				
45	44	130	130	2.0	0	0	Chord	3/4	1	2	1/2		1/2	1	419													
45	44	132	132	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	420													
45	44	130	130	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	421									48				
45	44	261/2	261/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	422									48				
45	44	131	131	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	423									48				
45	44	263/2	263/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	424									48				
45	44	132	132	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	425									48				
45	44	265/2	265/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	426													
46	45	133	133	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	427									47				
46	45	267/2	267/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	428									47				
46	45	535/4	535/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	429									47				
46	45	134	134	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	430									47				
46	45	269/2	269/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	431									47				
46	45	539/4	539/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	432									47				
46	45	135	135	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	433													
46	45	133	133	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	434													
46	45	134	134	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	435													
46	45	135	135	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	436													
46	45	133	133	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	437									49				
46	45	267/2	267/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	438									49				
46	45	134	134	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	439									49				
46	45	269/2	269/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	440									49				
46	45	135	135	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	441									49				
46	45	271/2	271/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	442													
47	46	136	136	0.0	0	0	Dynamic	3/4	1	1	0					fp												
47	46	136	136	0.16666666666666666	0	0	Chord	3/4	1	1	1/24		1/16	2/3	443									50				
47	46	817/6	817/6	0.16666666666666666	1/24	1/24	Chord	3/4	1	1	1/24		1/16	2/3	444									50				
47	46	409/3	409/3	0.16666666666666666	1/12	1/12	Chord	3/4	1	1	1/24		1/16	2/3	445									50				
47	46	273/2	273/2	0.16666666666666666	1/8	1/8	Chord	3/4	1	1	1/24		1/16	2/3	446									50				
47	46	410/3	410/3	0.16666666666666666	1/6	1/6	Chord	3/4	1	1	1/24		1/16	2/3	447									50				
47	46	821/6	821/6	0.16666666666666666	5/24	5/24	Chord	3/4	1	1	1/24		1/16	2/3	448									50				
47	46	137	137	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	449									50				
47	46	275/2	275/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	450									50				
47	46	551/4	551/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	451									50				
47	46	138	138	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	452									50				
47	46	277/2	277/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	453									50				
47	46	555/4	555/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	454									50				
47	46	136	136	2.0	0	0	Chord	3/4	1	2	1/2		1/2	1	455		articAccentBelow											
47	46	138	138	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	456													
47	46	136	136	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	457									51				
47	46	273/2	273/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	458									51				
47	46	137	137	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	459									51				
47	46	275/2	275/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	460									51				
47	46	138	138	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	461									51				
47	46	277/2	277/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	462									51				
48	47	139	139	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	463		articStaccatoAbove											
48	47	140	140	2.0	1/4	1/4	Chord	3/4	1	1	1/2		1/2	1	464													
48	47	139	139	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	465													
48	47	140	140	2.0	1/4	1/4	Chord	3/4	1	2	1/2		1/2	1	466													
48	47	139	139	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	467									51				
48	47	279/2	279/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	468									51				
48	47	140	140	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	469									51				
48	47	281/2	281/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	470									51				
48	47	141	141	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	471									51				
48	47	283/2	283/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	472													
49	48	142	142	0.0	0	0	Dynamic	3/4	1	1	0					fp												
49	48	142	142	0.16666666666666666	0	0	Chord	3/4	1	1	1/24		1/16	2/3	473									52				
49	48	853/6	853/6	0.16666666666666666	1/24	1/24	Chord	3/4	1	1	1/24		1/16	2/3	474									52				
49	48	427/3	427/3	0.16666666666666666	1/12	1/12	Chord	3/4	1	1	1/24		1/16	2/3	475									52				
49	48	285/2	285/2	0.16666666666666666	1/8	1/8	Chord	3/4	1	1	1/24		1/16	2/3	476									52				
49	48	428/3	428/3	0.16666666666666666	1/6	1/6	Chord	3/4	1	1	1/24		1/16	2/3	477									52				
49	48	857/6	857/6	0.16666666666666666	5/24	5/24	Chord	3/4	1	1	1/24		1/16	2/3	478									52				
49	48	143	143	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	479									52				
49	48	287/2	287/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	480									52				
49	48	575/4	575/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	481									52				
49	48	144	144	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	482									52				
49	48	289/2	289/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	483									52				
49	48	579/4	579/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	484									52				
49	48	142	142	2.0	0	0	Chord	3/4	1	2	1/2		1/2	1	485		articAccentBelow											
49	48	144	144	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	486													
49	48	142	142	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	487									53				
49	48	285/2	285/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	488									53				
49	48	143	143	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	489									53				
49	48	287/2	287/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	490									53				
49	48	144	144	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	491									53				
49	48	289/2	289/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	492									53				
50	49	145	145	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	493									52				
50	49	291/2	291/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	494									52				
50	49	583/4	583/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	495									52				
50	49	146	146	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	496									52				
50	49	293/2	293/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	497									52				
50	49	587/4	587/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	498									52				
50	49	147	147	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	499													
50	49	145	145	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	500													
50	49	146	146	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	501													
50	49	147	147	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	502													
50	49	145	145	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	503									53				
50	49	291/2	291/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	504									53				
50	49	146	146	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	505									53				
50	49	293/2	293/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	506									53				
50	49	147	147	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	507									53				
50	49	295/2	295/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	508													
51	50	148	148	0.0	0	0	Dynamic	3/4	1	1	0					fp												
51	50	148	148	0.16666666666666666	0	0	Chord	3/4	1	1	1/24		1/16	2/3	509									54				
51	50	889/6	889/6	0.16666666666666666	1/24	1/24	Chord	3/4	1	1	1/24		1/16	2/3	510									54				
51	50	445/3	445/3	0.16666666666666666	1/12	1/12	Chord	3/4	1	1	1/24		1/16	2/3	511									54				
51	50	297/2	297/2	0.16666666666666666	1/8	1/8	Chord	3/4	1	1	1/24		1/16	2/3	512									54				
51	50	446/3	446/3	0.16666666666666666	1/6	1/6	Chord	3/4	1	1	1/24		1/16	2/3	513									54				
51	50	893/6	893/6	0.16666666666666666	5/24	5/24	Chord	3/4	1	1	1/24		1/16	2/3	514									54				
51	50	149	149	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	515									54				
51	50	299/2	299/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	516									54				
51	50	599/4	599/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	517									54				
51	50	150	150	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	518									54				
51	50	301/2	301/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	519									54				
51	50	603/4	603/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	520									54				
