mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin	pedal	Pedal_<sym>keyboardPedalPed</sym>
48	48	284	284	0.5	1/2	1/2	Chord	6/4	3	1	1/8		1/8	1	463									57			28	28
48	48	569/2	569/2	0.5	5/8	5/8	Chord	6/4	3	1	1/8		1/8	1	464									57			28	28
48	48	285	285	0.5	3/4	3/4	Chord	6/4	3	1	1/8		1/8	1	465									57			28	28
48	48	571/2	571/2	0.5	7/8	7/8	Chord	6/4	3	1	1/8		1/8	1	466									57			28	28
48	48	286	286	0.5	1	1	Chord	6/4	3	1	1/8		1/8	1	467									57			28	28
48	48	573/2	573/2	0.5	9/8	9/8	Chord	6/4	3	1	1/8		1/8	1	468												28	28
49	49	288	288	0.0	0	0	Chord	6/4	1	1	0	acciaccatura	1/8	1	469													
49	49	288	288	3.0	0	0	Chord	6/4	1	1	3/4		1/2	3/2	470									58				
49	49	291	291	0.0	3/4	3/4	Spanner	6/4	1	1	0													58		10		
49	49	291	291	1.0	3/4	3/4	Chord	6/4	1	1	1/4		1/4	1	471		articTenutoAbove							58		10		
49	49	292	292	1.0	1	1	Chord	6/4	1	1	1/4		1/4	1	472		articTenutoAbove							58		10		
49	49	293	293	1.0	5/4	5/4	Chord	6/4	1	1	1/4		1/4	1	473		articTenutoAbove							58		10		
49	49	289	289	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	474		articStaccatoAbove							59				
49	49	290	290	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	475		articStaccatoAbove											
49	49	288	288	0.0	0	0	Spanner	6/4	3	1	0																	
49	49	288	288	0.0	0	0	Spanner	6/4	3	1	0																29	29
49	49	577/2	577/2	0.5	1/8	1/8	Chord	6/4	3	1	1/8		1/8	1	476									60			29	29
49	49	289	289	0.5	1/4	1/4	Chord	6/4	3	1	1/8		1/8	1	477									60			29	29
49	49	579/2	579/2	0.5	3/8	3/8	Chord	6/4	3	1	1/8		1/8	1	478									60			29	29
49	49	290	290	0.5	1/2	1/2	Chord	6/4	3	1	1/8		1/8	1	479									60			29	29
49	49	581/2	581/2	0.5	5/8	5/8	Chord	6/4	3	1	1/8		1/8	1	480												29	29
49	49	291	291	0.0	3/4	3/4	Spanner	6/4	3	1	0																	
49	49	291	291	1.0	3/4	3/4	Chord	6/4	3	1	1/4		1/4	1	481		articTenutoAbove											
49	49	292	292	1.0	1	1	Chord	6/4	3	1	1/4		1/4	1	482		articTenutoAbove											
49	49	293	293	1.0	5/4	5/4	Chord	6/4	3	1	1/4		1/4	1	483		articTenutoAbove											
50	50	294	294	0.0	0	0	Spanner	6/4	1	1	0													58				
50	50	294	294	0.0	0	0	Spanner	6/4	1	1	0													58	9			
50	50	294	294	0.0	0	0	Chord	6/4	1	1	0	acciaccatura	1/8	1	484									58	9			
50	50	294	294	2.0	0	0	Chord	6/4	1	1	1/2		1/2	1	485									58	9			
50	50	296	296	0.0	1/2	1/2	Spanner	6/4	1	1	0													58				
50	50	296	296	1.0	1/2	1/2	Chord	6/4	1	1	1/4		1/4	1	486									58				
50	50	297	297	2.0	3/4	3/4	Chord	6/4	1	1	1/2		1/2	1	487									58				
50	50	299	299	1.0	5/4	5/4	Chord	6/4	1	1	1/4		1/4	1	488									58				
50	50	295	295	2.0	1/4	1/4	Chord	6/4	2	1	1/2		1/2	1	489		articStaccatoAbove							61				
50	50	298	298	2.0	1	1	Chord	6/4	2	1	1/2		1/2	1	490		articStaccatoAbove											
50	50	294	294	0.0	0	0	Spanner	6/4	3	1	0																30	30
50	50	589/2	589/2	0.5	1/8	1/8	Chord	6/4	3	1	1/8		1/8	1	491									62			30	30
50	50	295	295	0.5	1/4	1/4	Chord	6/4	3	1	1/8		1/8	1	492									62			30	30
50	50	591/2	591/2	0.5	3/8	3/8	Chord	6/4	3	1	1/8		1/8	1	493									62			30	30
50	50	296	296	0.5	1/2	1/2	Chord	6/4	3	1	1/8		1/8	1	494									62			30	30
50	50	593/2	593/2	0.5	5/8	5/8	Chord	6/4	3	1	1/8		1/8	1	495												30	30
51	51	300	300	0.0	0	0	Chord	6/4	1	1	0	acciaccatura	1/8	1	496									58				
51	51	300	300	3.0	0	0	Chord	6/4	1	1	3/4		1/2	3/2	497									58				
51	51	303	303	1.0	3/4	3/4	Chord	6/4	1	1	1/4		1/4	1	498		articTenutoAbove							58				
51	51	304	304	1.0	1	1	Chord	6/4	1	1	1/4		1/4	1	499		articTenutoAbove							58				
51	51	305	305	1.0	5/4	5/4	Chord	6/4	1	1	1/4		1/4	1	500		articTenutoAbove							58				
51	51	301	301	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	501		articStaccatoAbove							63				
51	51	302	302	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	502		articStaccatoAbove											
51	51	300	300	0.0	0	0	Spanner	6/4	3	1	0																	
51	51	300	300	0.0	0	0	Spanner	6/4	3	1	0																31	31
51	51	601/2	601/2	0.5	1/8	1/8	Chord	6/4	3	1	1/8		1/8	1	503									64			31	31
51	51	301	301	0.5	1/4	1/4	Chord	6/4	3	1	1/8		1/8	1	504									64			31	31
51	51	603/2	603/2	0.5	3/8	3/8	Chord	6/4	3	1	1/8		1/8	1	505									64			31	31
51	51	302	302	0.5	1/2	1/2	Chord	6/4	3	1	1/8		1/8	1	506									64			31	31
51	51	605/2	605/2	0.5	5/8	5/8	Chord	6/4	3	1	1/8		1/8	1	507												31	31
51	51	303	303	1.0	3/4	3/4	Chord	6/4	3	1	1/4		1/4	1	508		articTenutoAbove										31	31
51	51	304	304	0.0	1	1	Spanner	6/4	3	1	0																	
51	51	304	304	1.0	1	1	Chord	6/4	3	1	1/4		1/4	1	509		articTenutoAbove											
51	51	305	305	1.0	5/4	5/4	Chord	6/4	3	1	1/4		1/4	1	510		articTenutoAbove											
52	52	306	306	0.0	0	0	Chord	6/4	1	1	0	acciaccatura	1/8	1	511													
52	52	306	306	6.0	0	0	Chord	6/4	1	1	3/2		1	3/2	512													
52	52	307	307	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	513		articStaccatoAbove							65				
52	52	308	308	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	514		articStaccatoAbove							65				
52	52	309	309	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	515		articStaccatoAbove							65				
52	52	310	310	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	516		articStaccatoAbove							65				
52	52	311	311	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	517		articStaccatoAbove											
52	52	306	306	0.0	0	0	Spanner	6/4	3	1	0																32	32
52	52	613/2	613/2	0.5	1/8	1/8	Chord	6/4	3	1	1/8		1/8	1	518									66			32	32
52	52	307	307	0.5	1/4	1/4	Chord	6/4	3	1	1/8		1/8	1	519									66			32	32
52	52	615/2	615/2	0.5	3/8	3/8	Chord	6/4	3	1	1/8		1/8	1	520									66			32	32
52	52	308	308	0.5	1/2	1/2	Chord	6/4	3	1	1/8		1/8	1	521									66			32	32
52	52	617/2	617/2	0.5	5/8	5/8	Chord	6/4	3	1	1/8		1/8	1	522									66			32	32
52	52	309	309	0.5	3/4	3/4	Chord	6/4	3	1	1/8		1/8	1	523									66			32	32
52	52	619/2	619/2	0.5	7/8	7/8	Chord	6/4	3	1	1/8		1/8	1	524									66			32	32
52	52	310	310	0.5	1	1	Chord	6/4	3	1	1/8		1/8	1	525									66			32	32
52	52	621/2	621/2	0.5	9/8	9/8	Chord	6/4	3	1	1/8		1/8	1	526												32	32
53	53	312	312	0.0	0	0	StaffText	6/4	1	1	0							animato										
53	53	312	312	0.0	0	0	Chord	6/4	1	1	0	acciaccatura	1/8	1	527													
53	53	312	312	3.0	0	0	Chord	6/4	1	1	3/4		1/2	3/2	528													
53	53	315	315	2.0	3/4	3/4	Chord	6/4	1	1	1/2		1/2	1	529													
53	53	317	317	1.0	5/4	5/4	Chord	6/4	1	1	1/4		1/4	1	530													
53	53	313	313	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	531		articStaccatoAbove							67				
53	53	314	314	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	532		articStaccatoAbove							67				
53	53	315	315	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	533		articStaccatoAbove							67				
53	53	316	316	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	534		articStaccatoAbove											
53	53	312	312	0.0	0	0	Spanner	6/4	3	1	0																	
53	53	312	312	0.0	0	0	Spanner	6/4	3	1	0																33	33
53	53	625/2	625/2	0.5	1/8	1/8	Chord	6/4	3	1	1/8		1/8	1	535									68			33	33
53	53	313	313	0.5	1/4	1/4	Chord	6/4	3	1	1/8		1/8	1	536									68			33	33
53	53	627/2	627/2	0.5	3/8	3/8	Chord	6/4	3	1	1/8		1/8	1	537									68			33	33
53	53	314	314	0.5	1/2	1/2	Chord	6/4	3	1	1/8		1/8	1	538									68			33	33
53	53	629/2	629/2	0.5	5/8	5/8	Chord	6/4	3	1	1/8		1/8	1	539												33	33
54	54	318	318	0.0	0	0	Chord	6/4	1	1	0	acciaccatura	1/8	1	540													
54	54	318	318	3.0	0	0	Chord	6/4	1	1	3/4		1/2	3/2	541		articAccentAbove							69				
54	54	321	321	3.0	3/4	3/4	Chord	6/4	1	1	3/4		1/2	3/2	542													
54	54	319	319	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	543		articStaccatoAbove							70				
54	54	320	320	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	544		articStaccatoAbove											
54	54	322	322	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	545		articStaccatoBelow							71				
54	54	323	323	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	546		articStaccatoBelow											
54	54	318	318	0.0	0	0	Spanner	6/4	3	1	0																	
54	54	318	318	0.0	0	0	Spanner	6/4	3	1	0																34	34
54	54	637/2	637/2	0.5	1/8	1/8	Chord	6/4	3	1	1/8		1/8	1	547									72			34	34
54	54	319	319	0.5	1/4	1/4	Chord	6/4	3	1	1/8		1/8	1	548									72			34	34
54	54	639/2	639/2	0.5	3/8	3/8	Chord	6/4	3	1	1/8		1/8	1	549									72			34	34
54	54	320	320	0.5	1/2	1/2	Chord	6/4	3	1	1/8		1/8	1	550									72			34	34
54	54	641/2	641/2	0.5	5/8	5/8	Chord	6/4	3	1	1/8		1/8	1	551												34	34
55	55	324	324	0.0	0	0	Chord	6/4	1	1	0	acciaccatura	1/8	1	552													
55	55	324	324	3.0	0	0	Chord	6/4	1	1	3/4		1/2	3/2	553									73				
55	55	327	327	0.0	3/4	3/4	StaffText	6/4	1	1	0							poco rit.						73				
55	55	327	327	1.0	3/4	3/4	Chord	6/4	1	1	1/4		1/4	1	554									73				
55	55	328	328	1.0	1	1	Chord	6/4	1	1	1/4		1/4	1	555		articTenutoAbove							73				
55	55	329	329	1.0	5/4	5/4	Chord	6/4	1	1	1/4		1/4	1	556		articTenutoAbove											
55	55	325	325	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	557		articStaccatoAbove							74				
55	55	326	326	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	558		articStaccatoAbove							74				
55	55	327	327	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	559		articStaccatoAbove											
55	55	328	328	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	560		articTenutoBelow											
55	55	329	329	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	561		articTenutoBelow											
55	55	324	324	0.0	0	0	Spanner	6/4	3	1	0																	
55	55	324	324	0.0	0	0	Spanner	6/4	3	1	0																35	35
55	55	649/2	649/2	0.5	1/8	1/8	Chord	6/4	3	1	1/8		1/8	1	562									75			35	35
55	55	325	325	0.5	1/4	1/4	Chord	6/4	3	1	1/8		1/8	1	563									75			35	35
55	55	651/2	651/2	0.5	3/8	3/8	Chord	6/4	3	1	1/8		1/8	1	564									75			35	35
55	55	326	326	0.5	1/2	1/2	Chord	6/4	3	1	1/8		1/8	1	565									75			35	35
55	55	653/2	653/2	0.5	5/8	5/8	Chord	6/4	3	1	1/8		1/8	1	566												35	35
55	55	327	327	0.0	3/4	3/4	Spanner	6/4	3	1	0																	
55	55	328	328	1.0	1	1	Chord	6/4	3	1	1/4		1/4	1	567		articTenutoAbove											
55	55	329	329	1.0	5/4	5/4	Chord	6/4	3	1	1/4		1/4	1	568		articTenutoAbove											
56	56	330	330	0.0	0	0	StaffText	6/4	1	1	0							a tempo										
56	56	330	330	0.0	0	0	Chord	6/4	1	1	0	acciaccatura	1/8	1	569													
56	56	330	330	6.0	0	0	Chord	6/4	1	1	3/2		1	3/2	570													
56	56	331	331	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	571		articStaccatoAbove							76				
56	56	332	332	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	572		articStaccatoAbove							76				
56	56	333	333	0.0	3/4	3/4	Spanner	6/4	2	1	0													76		11		
56	56	333	333	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	573		articStaccatoAbove							76		11		
56	56	334	334	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	574		articStaccatoAbove							76		11		
56	56	335	335	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	575		articStaccatoAbove									11		
56	56	330	330	0.0	0	0	Spanner	6/4	3	1	0																36	36
56	56	661/2	661/2	0.5	1/8	1/8	Chord	6/4	3	1	1/8		1/8	1	576									77			36	36
56	56	331	331	0.5	1/4	1/4	Chord	6/4	3	1	1/8		1/8	1	577									77			36	36
56	56	663/2	663/2	0.5	3/8	3/8	Chord	6/4	3	1	1/8		1/8	1	578									77			36	36
56	56	332	332	0.5	1/2	1/2	Chord	6/4	3	1	1/8		1/8	1	579									77			36	36
56	56	665/2	665/2	0.5	5/8	5/8	Chord	6/4	3	1	1/8		1/8	1	580									77			36	36
56	56	333	333	0.5	3/4	3/4	Chord	6/4	3	1	1/8		1/8	1	581									77			36	36
56	56	667/2	667/2	0.5	7/8	7/8	Chord	6/4	3	1	1/8		1/8	1	582									77			36	36
56	56	334	334	0.5	1	1	Chord	6/4	3	1	1/8		1/8	1	583									77			36	36
56	56	669/2	669/2	0.5	9/8	9/8	Chord	6/4	3	1	1/8		1/8	1	584									77			36	36
56	56	335	335	0.5	5/4	5/4	Chord	6/4	3	1	1/8		1/8	1	585									77			36	36
56	56	671/2	671/2	0.5	11/8	11/8	Chord	6/4	3	1	1/8		1/8	1	586												36	36
57	57	336	336	0.0	0	0	StaffText	6/4	1	1	0							cresc.										
57	57	336	336	0.0	0	0	Chord	6/4	1	1	0	acciaccatura	1/8	1	587													
57	57	336	336	3.0	0	0	Chord	6/4	1	1	3/4		1/2	3/2	588		articAccentAbove							78				
57	57	339	339	0.0	3/4	3/4	StaffText	6/4	1	1	0							poco rit.						78				
57	57	339	339	2.0	3/4	3/4	Chord	6/4	1	1	1/2		1/2	1	589									78				
57	57	341	341	1.0	5/4	5/4	Chord	6/4	1	1	1/4		1/4	1	590													
57	57	336	336	0.0	0	0	Spanner	6/4	2	1	0																	
57	57	337	337	0.0	1/4	1/4	StaffText	6/4	2	1	0							cresc.										
57	57	337	337	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	591		articStaccatoAbove							79				
57	57	338	338	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	592		articStaccatoAbove							79				
57	57	339	339	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	593		articStaccatoAbove							79				
57	57	340	340	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	594		articStaccatoAbove											
57	57	336	336	0.0	0	0	Spanner	6/4	3	1	0																37	37
57	57	336	336	0.0	0	0	Spanner	6/4	3	1	0																37	37
57	57	673/2	673/2	0.5	1/8	1/8	Chord	6/4	3	1	1/8		1/8	1	595												37	37
57	57	337	337	0.5	1/4	1/4	Chord	6/4	3	1	1/8		1/8	1	596												37	37
57	57	675/2	675/2	0.5	3/8	3/8	Chord	6/4	3	1	1/8		1/8	1	597												37	37
57	57	338	338	0.5	1/2	1/2	Chord	6/4	3	1	1/8		1/8	1	598												37	37
57	57	677/2	677/2	0.5	5/8	5/8	Chord	6/4	3	1	1/8		1/8	1	599		articAccentAbove										37	37
57	57	340	340	1.0	1	1	Chord	6/4	3	1	1/4		1/4	1	600												37	37
57	57	341	341	1.0	5/4	5/4	Chord	6/4	3	1	1/4		1/4	1	601												37	37
57	57	339	339	2.0	3/4	3/4	Chord	6/4	3	2	1/2		1/2	1	602												37	37
57	57	341	341	1.0	5/4	5/4	Chord	6/4	3	2	1/4		1/4	1	603												37	37
58	58	342	342	0.0	0	0	StaffText	6/4	1	1	0							a tempo										
58	58	342	342	0.0	0	0	Chord	6/4	1	1	0	acciaccatura	1/8	1	604													
58	58	342	342	3.0	0	0	Chord	6/4	1	1	3/4		1/2	3/2	605									80				
58	58	345	345	0.0	3/4	3/4	StaffText	6/4	1	1	0							dim.										
58	58	345	345	3.0	3/4	3/4	Chord	6/4	1	1	3/4		1/2	3/2	606													
58	58	343	343	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	607		articStaccatoAbove							81				
58	58	344	344	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	608		articStaccatoAbove											
58	58	345	345	0.0	3/4	3/4	StaffText	6/4	2	1	0							dim.										
58	58	346	346	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	609		articStaccatoAbove							82				
58	58	347	347	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	610		articStaccatoAbove											
58	58	342	342	0.0	0	0	Spanner	6/4	3	1	0																	
58	58	342	342	0.0	0	0	Spanner	6/4	3	1	0																38	38
58	58	685/2	685/2	0.5	1/8	1/8	Chord	6/4	3	1	1/8		1/8	1	611									83			38	38
58	58	343	343	0.5	1/4	1/4	Chord	6/4	3	1	1/8		1/8	1	612									83			38	38
58	58	687/2	687/2	0.5	3/8	3/8	Chord	6/4	3	1	1/8		1/8	1	613									83			38	38
58	58	344	344	0.5	1/2	1/2	Chord	6/4	3	1	1/8		1/8	1	614									83			38	38
58	58	689/2	689/2	0.5	5/8	5/8	Chord	6/4	3	1	1/8		1/8	1	615												38	38
59	59	348	348	0.0	0	0	Chord	6/4	1	1	0	acciaccatura	1/8	1	616													
59	59	348	348	3.0	0	0	Chord	6/4	1	1	3/4		1/2	3/2	617									84				
59	59	351	351	0.0	3/4	3/4	Spanner	6/4	1	1	0													84		12		
59	59	351	351	2.0	3/4	3/4	Chord	6/4	1	1	1/2		1/2	1	618									84		12		
59	59	353	353	1.0	5/4	5/4	Chord	6/4	1	1	1/4		1/4	1	619									84		12		
59	59	349	349	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	620		articStaccatoAbove							85				
59	59	350	350	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	621		articStaccatoAbove							85				
59	59	352	352	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	622		articStaccatoAbove											
59	59	348	348	0.0	0	0	Spanner	6/4	3	1	0																	
59	59	348	348	0.0	0	0	Spanner	6/4	3	1	0																39	39
59	59	697/2	697/2	0.5	1/8	1/8	Chord	6/4	3	1	1/8		1/8	1	623									86			39	39
59	59	349	349	0.5	1/4	1/4	Chord	6/4	3	1	1/8		1/8	1	624									86			39	39
59	59	699/2	699/2	0.5	3/8	3/8	Chord	6/4	3	1	1/8		1/8	1	625									86			39	39
59	59	350	350	0.5	1/2	1/2	Chord	6/4	3	1	1/8		1/8	1	626									86			39	39
59	59	701/2	701/2	0.5	5/8	5/8	Chord	6/4	3	1	1/8		1/8	1	627												39	39
59	59	352	352	1.0	1	1	Chord	6/4	3	1	1/4		1/4	1	628		articTenutoAbove										39	39
59	59	353	353	1.0	5/4	5/4	Chord	6/4	3	1	1/4		1/4	1	629		articTenutoAbove										39	39
60	60	354	354	0.0	0	0	StaffText	6/4	1	1	0							cresc. molto						84				
60	60	354	354	0.0	0	0	Spanner	6/4	1	1	0													84				
60	60	354	354	0.0	0	0	Chord	6/4	1	1	0	acciaccatura	1/8	1	630									84				
60	60	354	354	3.0	0	0	Chord	6/4	1	1	3/4		1/2	3/2	631									84				
60	60	357	357	1.0	3/4	3/4	Chord	6/4	1	1	1/4		1/4	1	632		articAccentAbove							84				
60	60	358	358	1.0	1	1	Chord	6/4	1	1	1/4		1/4	1	633		articAccentAbove							84				
60	60	359	359	1.0	5/4	5/4	Chord	6/4	1	1	1/4		1/4	1	634		articAccentAbove											
60	60	354	354	0.0	0	0	StaffText	6/4	2	1	0							cresc. molto										
60	60	355	355	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	635		articStaccatoAbove							87				
60	60	356	356	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	636		articStaccatoAbove											
60	60	354	354	0.0	0	0	Spanner	6/4	3	1	0																	
60	60	354	354	0.0	0	0	Spanner	6/4	3	1	0																40	40
60	60	709/2	709/2	0.5	1/8	1/8	Chord	6/4	3	1	1/8		1/8	1	637									88			40	40
60	60	355	355	0.5	1/4	1/4	Chord	6/4	3	1	1/8		1/8	1	638									88			40	40
60	60	711/2	711/2	0.5	3/8	3/8	Chord	6/4	3	1	1/8		1/8	1	639									88			40	40
60	60	356	356	0.5	1/2	1/2	Chord	6/4	3	1	1/8		1/8	1	640									88			40	40
60	60	713/2	713/2	0.5	5/8	5/8	Chord	6/4	3	1	1/8		1/8	1	641												40	40
60	60	357	357	1.0	3/4	3/4	Chord	6/4	3	1	1/4		1/4	1	642		articAccentAbove										40	40
60	60	358	358	1.0	1	1	Chord	6/4	3	1	1/4		1/4	1	643		articAccentAbove										40	40
60	60	359	359	1.0	5/4	5/4	Chord	6/4	3	1	1/4		1/4	1	644		articAccentAbove										40	40
61	61	360	360	0.0	0	0	Dynamic	6/4	1	1	0					f												
61	61	360	360	0.0	0	0	Chord	6/4	1	1	0	acciaccatura	1/8	1	645													
61	61	360	360	3.0	0	0	Chord	6/4	1	1	3/4		1/2	3/2	646									89				
61	61	363	363	0.0	3/4	3/4	StaffText	6/4	1	1	0							sostenuto						89				
61	61	363	363	1.0	3/4	3/4	Chord	6/4	1	1	1/4		1/4	1	647									89				
61	61	364	364	1.0	1	1	Chord	6/4	1	1	1/4		1/4	1	648		articAccentAbove							89				
61	61	365	365	1.0	5/4	5/4	Chord	6/4	1	1	1/4		1/4	1	649		articAccentAbove											
61	61	361	361	0.0	1/4	1/4	Dynamic	6/4	2	1	0					f												
61	61	361	361	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	650		articStaccatoAbove							90				
61	61	362	362	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	651		articStaccatoAbove							90				
61	61	363	363	0.0	3/4	3/4	StaffText	6/4	2	1	0							sostenuto										
61	61	363	363	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	652		articStaccatoAbove											
61	61	364	364	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	653		articAccentAbove											
61	61	365	365	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	654		articAccentAbove											
61	61	360	360	0.0	0	0	Spanner	6/4	3	1	0																	
61	61	360	360	0.0	0	0	Spanner	6/4	3	1	0																41	41
61	61	721/2	721/2	0.5	1/8	1/8	Chord	6/4	3	1	1/8		1/8	1	655									91			41	41
61	61	361	361	0.5	1/4	1/4	Chord	6/4	3	1	1/8		1/8	1	656									91			41	41
61	61	723/2	723/2	0.5	3/8	3/8	Chord	6/4	3	1	1/8		1/8	1	657									91			41	41
61	61	362	362	0.5	1/2	1/2	Chord	6/4	3	1	1/8		1/8	1	658									91			41	41
61	61	725/2	725/2	0.5	5/8	5/8	Chord	6/4	3	1	1/8		1/8	1	659		articAccentAbove										41	41
61	61	363	363	1.0	3/4	3/4	Chord	6/4	3	1	1/4		1/4	1	660												41	41
61	61	364	364	1.0	1	1	Chord	6/4	3	1	1/4		1/4	1	661		articAccentAbove										41	41
61	61	365	365	1.0	5/4	5/4	Chord	6/4	3	1	1/4		1/4	1	662		articAccentAbove										41	41
62	62	366	366	0.0	0	0	Chord	6/4	1	1	0	acciaccatura	1/8	1	663													
62	62	366	366	3.0	0	0	Chord	6/4	1	1	3/4		1/2	3/2	664									92				
62	62	369	369	2.0	3/4	3/4	Chord	6/4	1	1	1/2		1/2	1	665									92				
62	62	371	371	1.0	5/4	5/4	Chord	6/4	1	1	1/4		1/4	1	666													
62	62	367	367	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	667		articStaccatoAbove							93				
62	62	368	368	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	668		articStaccatoAbove											
62	62	370	370	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	669		articStaccatoAbove							94				
62	62	371	371	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	670		articStaccatoAbove											
62	62	366	366	0.0	0	0	Spanner	6/4	3	1	0																	
62	62	366	366	0.0	0	0	Spanner	6/4	3	1	0																42	42
62	62	733/2	733/2	0.5	1/8	1/8	Chord	6/4	3	1	1/8		1/8	1	671									95			42	42
62	62	367	367	0.5	1/4	1/4	Chord	6/4	3	1	1/8		1/8	1	672									95			42	42
62	62	735/2	735/2	0.5	3/8	3/8	Chord	6/4	3	1	1/8		1/8	1	673									95			42	42
62	62	368	368	0.5	1/2	1/2	Chord	6/4	3	1	1/8		1/8	1	674									95			42	42
62	62	737/2	737/2	0.5	5/8	5/8	Chord	6/4	3	1	1/8		1/8	1	675												42	42
62	62	370	370	1.0	1	1	Chord	6/4	3	1	1/4		1/4	1	676		articAccentAbove										42	42
62	62	371	371	1.0	5/4	5/4	Chord	6/4	3	1	1/4		1/4	1	677		articAccentAbove										42	42
63	63	372	372	0.0	0	0	StaffText	6/4	1	1	0							ritard.										
63	63	372	372	0.0	0	0	Chord	6/4	1	1	0	acciaccatura	1/8	1	678													
63	63	372	372	3.0	0	0	Chord	6/4	1	1	3/4		1/2	3/2	679									96				
63	63	375	375	0.0	3/4	3/4	Dynamic	6/4	1	1	0					ff								96				
63	63	375	375	1.0	3/4	3/4	Chord	6/4	1	1	1/4		1/4	1	680		articAccentAbove							96				
63	63	376	376	1.0	1	1	Chord	6/4	1	1	1/4		1/4	1	681		articAccentAbove							96				
63	63	377	377	1.0	5/4	5/4	Chord	6/4	1	1	1/4		1/4	1	682		articAccentAbove											
63	63	372	372	0.0	0	0	StaffText	6/4	2	1	0							ritard.										
63	63	373	373	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	683		articStaccatoAbove							97				
63	63	374	374	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	684		articStaccatoAbove											
63	63	375	375	0.0	3/4	3/4	Dynamic	6/4	2	1	0					ff												
63	63	375	375	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	685		articAccentAbove											
63	63	376	376	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	686		articAccentAbove											
63	63	377	377	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	687		articAccentAbove											
63	63	372	372	0.0	0	0	Spanner	6/4	3	1	0																	
63	63	372	372	0.0	0	0	Spanner	6/4	3	1	0																43	43
63	63	745/2	745/2	0.5	1/8	1/8	Chord	6/4	3	1	1/8		1/8	1	688									98			43	43
63	63	373	373	0.5	1/4	1/4	Chord	6/4	3	1	1/8		1/8	1	689									98			43	43
