mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin	pedal	Pedal_<sym>keyboardPedalPed</sym>
23	23	66	66	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	244													
23	23	68	68	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	245		articTenutoStaccatoAbove											
23	23	66	66	0.5	0	0	Chord	3/4	1	2	1/8		1/8	1	246													
23	23	133/2	133/2	1.0	1/8	1/8	Chord	3/4	1	2	1/4		1/4	1	247		articAccentBelow											
23	23	135/2	135/2	1.0	3/8	3/8	Chord	3/4	1	2	1/4		1/4	1	248		articAccentBelow											
23	23	137/2	137/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	249													
23	23	66	66	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	250													
24	24	69	69	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	251													
24	24	70	70	0.0	1/4	1/4	StaffText	3/4	1	1	0							"<font size=""9.8903""/><font face=""Plantin MT Std""/>dim."										
24	24	70	70	2.0	1/4	1/4	Chord	3/4	1	1	1/2		1/2	1	252		articTenutoStaccatoAbove											
24	24	69	69	0.5	0	0	Chord	3/4	1	2	1/8		1/8	1	253													
24	24	139/2	139/2	1.0	1/8	1/8	Chord	3/4	1	2	1/4		1/4	1	254													
24	24	141/2	141/2	1.0	3/8	3/8	Chord	3/4	1	2	1/4		1/4	1	255													
24	24	143/2	143/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	256													
24	24	69	69	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	257		articTenutoStaccatoAbove											
24	24	71	71	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	258		articTenutoStaccatoAbove											
25	25	72	72	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	259		articTenutoStaccatoAbove											
25	25	74	74	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	260		articTenutoStaccatoAbove											
25	25	72	72	0.5	0	0	Chord	3/4	1	2	1/8		1/8	1	261													
25	25	145/2	145/2	1.0	1/8	1/8	Chord	3/4	1	2	1/4		1/4	1	262													
25	25	147/2	147/2	1.0	3/8	3/8	Chord	3/4	1	2	1/4		1/4	1	263													
25	25	149/2	149/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	264													
25	25	72	72	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	265													
25	25	73	73	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	266		articTenutoStaccatoAbove											
26	26	75	75	0.0	0	0	StaffText	3/4	1	1	0							"<font size=""9.8903""/><font face=""Plantin MT Std""/>ritard."										
26	26	75	75	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	267													
26	26	76	76	2.0	1/4	1/4	Chord	3/4	1	1	1/2		1/2	1	268		articTenutoStaccatoAbove											
26	26	75	75	0.5	0	0	Chord	3/4	1	2	1/8		1/8	1	269													
26	26	151/2	151/2	1.0	1/8	1/8	Chord	3/4	1	2	1/4		1/4	1	270													
26	26	153/2	153/2	1.0	3/8	3/8	Chord	3/4	1	2	1/4		1/4	1	271													
26	26	155/2	155/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	272													
26	26	75	75	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	273		articTenutoStaccatoAbove											
26	26	77	77	0.0	1/2	1/2	Chord	3/4	2	1	0	acciaccatura	1/8	1	274													
26	26	77	77	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	275		articTenutoStaccatoAbove											
27	27	78	78	0.0	0	0	Dynamic	3/4	1	1	0					p												
27	27	78	78	0.0	0	0	StaffText	3/4	1	1	0							"<font size=""9.8903""/><font face=""Plantin MT Std""/>a tempo"										
27	27	78	78	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	276									25				
27	27	157/2	157/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	277									25				
27	27	79	79	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	278									25				
27	27	159/2	159/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	279									25				
27	27	80	80	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	280									25				
27	27	161/2	161/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	281									25				
27	27	157/2	157/2	1.0	1/8	1/8	Chord	3/4	1	2	1/4		1/4	1	282													
27	27	159/2	159/2	1.0	3/8	3/8	Chord	3/4	1	2	1/4		1/4	1	283													
27	27	161/2	161/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	284													
27	27	78	78	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	285													
27	27	79	79	0.0	1/4	1/4	Spanner	3/4	2	1	0																4	4
27	27	79	79	0.0	1/4	1/4	Chord	3/4	2	1	0	acciaccatura	1/8	1	286												4	4
27	27	79	79	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	287									26			4	4
27	27	159/2	159/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	288									26			4	4
27	27	80	80	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	289									26			4	4
27	27	161/2	161/2	0.0	5/8	5/8	Spanner	3/4	2	1	0													26		6	4	4
27	27	161/2	161/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	290									26		6	4	4
28	28	81	81	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	291		articTenutoAbove							25				
28	28	82	82	2.0	1/4	1/4	Chord	3/4	1	1	1/2		1/2	1	292		articTenutoAbove											
28	28	163/2	163/2	1.0	1/8	1/8	Chord	3/4	1	2	1/4		1/4	1	293													
28	28	165/2	165/2	1.0	3/8	3/8	Chord	3/4	1	2	1/4		1/4	1	294													
28	28	167/2	167/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	295													
28	28	81	81	0.0	0	0	Spanner	3/4	2	1	0													26		6		
28	28	81	81	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	296									26		6		
28	28	163/2	163/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	297									26		6		
28	28	82	82	0.0	1/4	1/4	Spanner	3/4	2	1	0													26				
28	28	82	82	0.0	1/4	1/4	Spanner	3/4	2	1	0													26	7			
28	28	82	82	0.0	1/4	1/4	Spanner	3/4	2	1	0													26	7		5	5
28	28	82	82	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	298		articTenutoAbove							26	7		5	5
28	28	83	83	0.0	1/2	1/2	Spanner	3/4	2	1	0													26			5	5
28	28	83	83	0.0	1/2	1/2	Chord	3/4	2	1	0	acciaccatura	1/8	1	299									26			5	5
28	28	83	83	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	300		articTenutoAbove							26			5	5
29	29	84	84	0.0	0	0	StaffText	3/4	1	1	0							"<font size=""9.8903""/><font face=""Plantin MT Std""/>dim. e ritard."										
29	29	84	84	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	301									27				
29	29	169/2	169/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	302									27				
29	29	85	85	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	303									27				
29	29	171/2	171/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	304									27				
