mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	slur	decrescendo_hairpin	crescendo_hairpin
53	53	647/4	647/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	511						
53	53	162	162	0.0	3/8	3/8	Spanner	6/8	1	1	0									13	
53	53	162	162	0.75	3/8	3/8	Chord	6/8	1	1	3/16		1/8	3/2	512		articAccentAbove		79	13	
53	53	651/4	651/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	513				79	13	
53	53	163	163	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	514				79	13	
53	53	653/4	653/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	515					13	
53	53	321/2	321/2	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	516					13	
53	53	162	162	1.5	3/8	3/8	Chord	6/8	1	2	3/8		1/4	3/2	517					13	
53	53	321/2	321/2	3.0	0	0	Chord	6/8	2	1	3/4		1/2	3/2	518						
54	54	327/2	327/2	0.75	0	0	Chord	9/8	1	1	3/16		1/8	3/2	519		articAccentAbove		80	13	
54	54	657/4	657/4	0.25	3/16	3/16	Chord	9/8	1	1	1/16		1/16	1	520				80	13	
54	54	329/2	329/2	0.25	1/4	1/4	Chord	9/8	1	1	1/16		1/16	1	521				80	13	
54	54	659/4	659/4	0.25	5/16	5/16	Chord	9/8	1	1	1/16		1/16	1	522				80	13	
54	54	165	165	0.25	3/8	3/8	Chord	9/8	1	1	1/16		1/16	1	523				80	13	
54	54	661/4	661/4	0.25	7/16	7/16	Chord	9/8	1	1	1/16		1/16	1	524				80	13	
54	54	331/2	331/2	0.25	1/2	1/2	Chord	9/8	1	1	1/16		1/16	1	525				80	13	
54	54	663/4	663/4	0.25	9/16	9/16	Chord	9/8	1	1	1/16		1/16	1	526				80	13	
54	54	166	166	0.25	5/8	5/8	Chord	9/8	1	1	1/16		1/16	1	527				80	13	
54	54	665/4	665/4	0.25	11/16	11/16	Chord	9/8	1	1	1/16		1/16	1	528					13	
54	54	333/2	333/2	0.0	3/4	3/4	Spanner	9/8	1	1	0										
54	54	327/2	327/2	1.5	0	0	Chord	9/8	1	2	3/8		1/4	3/2	529						
54	54	327/2	327/2	1.5	0	0	Chord	9/8	2	1	3/8		1/4	3/2	530						
55	55	168	168	0.0	0	0	Dynamic	6/8	2	1	0					pp					
55	55	168	168	0.25	0	0	Chord	6/8	2	1	1/16		1/16	1	531				81		
55	55	673/4	673/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	532				81		
55	55	337/2	337/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	533				81		
55	55	675/4	675/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	534				81		
55	55	169	169	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	535				81		
55	55	677/4	677/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	536						
56	56	171	171	0.0	0	0	Dynamic	6/8	1	1	0					p					
56	56	171	171	0.0	0	0	StaffText	6/8	1	1	0							"<font size=""11""/><font face=""Times New Roman""/><i>più tranquillo</i>"			
56	56	171	171	0.75	0	0	Chord	6/8	1	1	3/16		1/8	3/2	537				82		
56	56	687/4	687/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	538				82		
56	56	172	172	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	539				82		
56	56	689/4	689/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	540				82		
56	56	345/2	345/2	0.75	3/8	3/8	Chord	6/8	1	1	3/16		1/8	3/2	541				82		
56	56	693/4	693/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	542				82		
56	56	347/2	347/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	543				82		
56	56	695/4	695/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	544				82		
56	56	345/2	345/2	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	545				83		
57	57	174	174	0.75	0	0	Chord	6/8	1	1	3/16		1/8	3/2	546				82		
57	57	699/4	699/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	547				82		
57	57	175	175	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	548				82		
57	57	701/4	701/4	0.0	5/16	5/16	Spanner	6/8	1	1	0								82		13
57	57	701/4	701/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	549				82		13
57	57	351/2	351/2	0.75	3/8	3/8	Chord	6/8	1	1	3/16		1/8	3/2	550				82		13
57	57	705/4	705/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	551				82		13
57	57	353/2	353/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	552				82		13
57	57	707/4	707/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	553				82		13
57	57	351/2	351/2	1.5	3/8	3/8	Chord	6/8	1	2	3/8		1/4	3/2	554						13
57	57	174	174	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	555				83		
57	57	351/2	351/2	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	556				83		
58	58	177	177	0.0	0	0	StaffText	6/8	1	1	0							"<font size=""10""/><font face=""Times New Roman""/><b><i>sempre ritard.</i></b>"	82		13
58	58	177	177	0.75	0	0	Chord	6/8	1	1	3/16		1/8	3/2	557				82		13
58	58	711/4	711/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	558				82		13
58	58	178	178	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	559				82		13
58	58	713/4	713/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	560				82		13
58	58	357/2	357/2	0.0	3/8	3/8	Spanner	6/8	1	1	0								82		
58	58	357/2	357/2	0.75	3/8	3/8	Chord	6/8	1	1	3/16		1/8	3/2	561				82		
58	58	717/4	717/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	562				82		
58	58	359/2	359/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	563				82		
58	58	719/4	719/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	564				82		
58	58	177	177	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	565						
58	58	357/2	357/2	1.5	3/8	3/8	Chord	6/8	1	2	3/8		1/4	3/2	566						
58	58	177	177	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	567				83		
58	58	357/2	357/2	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	568				83		
59	59	180	180	0.0	0	0	Spanner	6/8	1	1	0								82	14	
59	59	180	180	0.75	0	0	Chord	6/8	1	1	3/16		1/8	3/2	569				82	14	
59	59	723/4	723/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	570				82	14	
59	59	181	181	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	571				82	14	
59	59	725/4	725/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	572				82	14	
59	59	363/2	363/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	573				82	14	
59	59	182	182	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	574				82	14	
59	59	729/4	729/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	575				82	14	
59	59	365/2	365/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	576					14	
59	59	180	180	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	577					14	
59	59	363/2	363/2	1.5	3/8	3/8	Chord	6/8	1	2	3/8		1/4	3/2	578					14	
59	59	180	180	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	579				83		
59	59	363/2	363/2	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	580						
60	60	183	183	0.0	0	0	StaffText	6/8	1	1	0							"<font size=""11""/><font face=""Times New Roman""/><i>a tempo</i>"			
60	60	183	183	0.0	0	0	Dynamic	6/8	1	1	0					p					
60	60	183	183	0.0	0	0	Spanner	6/8	1	1	0										
60	60	183	183	0.75	0	0	Chord	6/8	1	1	3/16		1/8	3/2	581						
60	60	735/4	735/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	582						
60	60	184	184	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	583						
60	60	737/4	737/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	584						
60	60	369/2	369/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	585				84		
60	60	371/2	371/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	586						
60	60	183	183	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	587						
60	60	367/2	367/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	588				85		
60	60	184	184	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	589						
60	60	185	185	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	590				86		
60	60	371/2	371/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	591						
61	61	186	186	0.75	0	0	Chord	6/8	1	1	3/16		1/8	3/2	592						
61	61	747/4	747/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	593						
61	61	187	187	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	594						
61	61	749/4	749/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	595						
61	61	375/2	375/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	596				87		
61	61	377/2	377/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	597						
61	61	186	186	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	598						
61	61	375/2	375/2	1.5	3/8	3/8	Chord	6/8	1	2	3/8		1/4	3/2	599						
61	61	373/2	373/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	600				88		
61	61	187	187	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	601						
61	61	188	188	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	602				89		
61	61	377/2	377/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	603						
62	62	189	189	0.0	0	0	Spanner	6/8	1	1	0										14
62	62	189	189	0.75	0	0	Chord	6/8	1	1	3/16		1/8	3/2	604						14
62	62	759/4	759/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	605						14
62	62	190	190	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	606						14
62	62	761/4	761/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	607						14
62	62	381/2	381/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	608		articAccentAbove		90		14
62	62	383/2	383/2	0.0	5/8	5/8	Spanner	6/8	1	1	0										
62	62	383/2	383/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	609						
62	62	189	189	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	610						
62	62	381/2	381/2	1.5	3/8	3/8	Chord	6/8	1	2	3/8		1/4	3/2	611						
62	62	379/2	379/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	612				91		
62	62	190	190	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	613						
62	62	191	191	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	614				92		
62	62	383/2	383/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	615						
63	63	192	192	0.0	0	0	Spanner	6/8	1	1	0									15	
63	63	192	192	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	616				93	15	
63	63	193	193	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	617				93	15	
63	63	387/2	387/2	1.5	3/8	3/8	Chord	6/8	1	1	3/8		1/4	3/2	618					15	
63	63	192	192	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	619					15	
63	63	387/2	387/2	0.5	3/8	3/8	Chord	6/8	1	2	1/8		1/8	1	620					15	
63	63	194	194	0.5	1/2	1/2	Chord	6/8	1	2	1/8		1/8	1	621					15	
63	63	389/2	389/2	0.5	5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	622					15	
63	63	385/2	385/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	623				94		
63	63	193	193	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	624						
63	63	194	194	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	625				95		
63	63	389/2	389/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	626						
64	64	195	195	0.0	0	0	Spanner	6/8	1	1	0										
64	64	391/2	391/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	627				96		
64	64	196	196	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	628						
64	64	197	197	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	629				97		
64	64	395/2	395/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	630						
64	64	195	195	0.75	0	0	Chord	6/8	2	1	3/16		1/8	3/2	631						
64	64	783/4	783/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	632						
64	64	196	196	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	633						
64	64	785/4	785/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	634						
64	64	393/2	393/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	635				98		
64	64	395/2	395/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	636						
64	64	195	195	1.5	0	0	Chord	6/8	2	2	3/8		1/4	3/2	637						
64	64	393/2	393/2	1.5	3/8	3/8	Chord	6/8	2	2	3/8		1/4	3/2	638						
65	65	198	198	0.0	0	0	Spanner	6/8	1	1	0										15
65	65	397/2	397/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	639				99		15
65	65	199	199	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	640						15
65	65	399/2	399/2	0.0	3/8	3/8	Spanner	6/8	1	1	0										
65	65	399/2	399/2	0.0	3/8	3/8	Spanner	6/8	1	1	0									16	
65	65	200	200	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	641				100	16	
65	65	401/2	401/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	642					16	
65	65	198	198	0.75	0	0	Chord	6/8	2	1	3/16		1/8	3/2	643						
65	65	795/4	795/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	644						
65	65	199	199	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	645						
65	65	797/4	797/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	646						
65	65	399/2	399/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	647				101		
65	65	401/2	401/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	648						
65	65	198	198	1.5	0	0	Chord	6/8	2	2	3/8		1/4	3/2	649						
65	65	399/2	399/2	1.5	3/8	3/8	Chord	6/8	2	2	3/8		1/4	3/2	650						
66	66	403/2	403/2	0.0	1/8	1/8	Spanner	6/8	1	1	0										
66	66	403/2	403/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	651				102		
66	66	202	202	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	652						
66	66	203	203	0.0	1/2	1/2	StaffText	6/8	1	1	0							"<font size=""9""/><font face=""Times New Roman""/><i>dim.  e rit.</i>"			
66	66	203	203	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	653				103		
66	66	407/2	407/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	654						
66	66	201	201	0.75	0	0	Chord	6/8	2	1	3/16		1/8	3/2	655						
66	66	807/4	807/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	656						
66	66	202	202	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	657						
66	66	809/4	809/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	658						
66	66	405/2	405/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	659				104		
66	66	407/2	407/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	660						
66	66	201	201	1.5	0	0	Chord	6/8	2	2	3/8		1/4	3/2	661						
66	66	405/2	405/2	1.5	3/8	3/8	Chord	6/8	2	2	3/8		1/4	3/2	662						
67	67	409/2	409/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	663				105		
67	67	205	205	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	664						
67	67	206	206	1.0	1/2	1/2	Chord	6/8	1	1	1/4		1/4	1	665						
67	67	204	204	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	666				106		
67	67	205	205	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	667						
67	67	411/2	411/2	0.0	3/8	3/8	Dynamic	6/8	2	1	0					pp					
67	67	411/2	411/2	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	668						
67	67	204	204	1.5	0	0	Chord	6/8	2	2	3/8		1/4	3/2	669						
67	67	411/2	411/2	1.5	3/8	3/8	Chord	6/8	2	2	3/8		1/4	3/2	670						
